 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,8,8,1
Throughput,19.3728727,61.07590757,128.0102045,90.73993258
Latency,51.61954821,130.9923652,62.50283735,11.02148377
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,8,8,8
Throughput,19.15877145,59.81095845,126.3863222,307.3257788
Latency,52.19639105,133.7625731,63.3058084,26.03882826
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,8,8,16
Throughput,19.11488117,59.55469261,126.0540924,372.2062987
Latency,52.31623858,134.3381242,63.47263737,43.00255286
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,8,16,1
Throughput,19.3913437,61.21416606,125.4398299,90.85546017
Latency,51.57037953,130.6965232,127.5668327,11.0074706
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,8,16,8
Throughput,19.17713781,59.94555077,123.8277011,307.7911541
Latency,52.14640238,133.4622612,129.227438,25.9994698
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,8,16,16
Throughput,19.13322611,59.68854815,123.4979453,372.7960604
Latency,52.26607871,134.0368796,129.5724506,42.93454776
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,1,1
Throughput,19.5284712,67.40511075,45.0116341,91.72691239
Latency,51.20826296,237.3863642,22.21745593,10.90290333
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,1,8
Throughput,19.3134629,65.99552985,44.47010583,311.3296447
Latency,51.77833116,242.4563021,22.48799387,25.70405556
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,1,16
Throughput,19.26938699,65.71005002,44.35923257,377.2893251
Latency,51.8967643,243.5095949,22.54419883,42.42341213
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,8,1
Throughput,19.35609127,65.98883582,127.8847576,90.64630613
Latency,51.6643007,242.4808957,62.56414103,11.03286659
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,8,8
Throughput,19.14206042,64.61723644,126.2617955,306.9693174
Latency,52.24195768,247.6275905,63.36823652,26.06905621
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,8,16
Throughput,19.09818455,64.33938755,125.9297536,371.7608079
Latency,52.36197529,248.6968998,63.5353004,43.05406522
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,16,1
Throughput,19.37455445,66.1388623,125.3154559,90.76173912
Latency,51.61506759,241.9308982,127.6934256,11.01883597
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,16,8
Throughput,19.16041902,64.7632635,123.7042809,307.4341839
Latency,52.19190288,247.0692795,129.3563531,26.02964941
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,1,16,16,16
Throughput,19.11652174,64.48461096,123.3747197,372.3498783
Latency,52.31174892,248.1368539,129.7018509,42.98597694
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,1,1
Throughput,95.38811618,30.97850149,44.44275288,90.39396028
Latency,83.87570926,32.28142848,22.50183384,11.06366347
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,1,8
Throughput,94.27979424,30.35297015,43.90551191,306.0283885
Latency,84.86163232,32.94668244,22.77716105,26.14918528
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,1,16
Throughput,94.05274092,30.22615931,43.79551447,370.5912099
Latency,85.06647845,33.08490286,22.83436603,43.1898959
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,8,1
Throughput,94.47819281,30.35616403,126.155342,89.32784083
Latency,84.68344437,32.94321611,63.42170184,11.19569559
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,8,8
Throughput,93.37618162,29.74633372,124.5477129,301.7479962
Latency,85.68277294,33.61856573,64.24023158,26.52000895
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,8,16
Throughput,93.15041854,29.622682,124.2187997,365.1719689
Latency,85.89041818,33.75889309,64.41030958,43.83061239
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,16,1
Throughput,94.5755943,30.42214692,123.5918009,89.44173005
Latency,84.59623866,32.87176736,129.4740652,11.18144097
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,16,8
Throughput,93.47290841,29.81066116,121.9965509,302.2043692
Latency,85.59411556,33.54602346,131.1668881,26.47997165
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,1,16,16
Throughput,93.24700739,29.68667631,121.6702381,365.7494381
Latency,85.80145768,33.68612259,131.5186284,43.76143444
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,1,1
Throughput,94.85076842,60.16344676,44.18341147,89.8134607
Latency,84.35083692,132.9789247,22.63390612,11.13516594
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,1,8
Throughput,93.74525761,58.9190418,43.64776091,303.8214591
Latency,85.34546982,135.787353,22.91166014,26.33907361
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,1,16
Throughput,93.51877928,58.66690982,43.53808851,367.8342441
Latency,85.55213557,136.3708908,22.96937212,43.51349261
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,8,1
Throughput,93.94376409,58.91976999,125.3830755,88.75274317
Latency,85.16514836,135.7856749,63.81228422,11.26823483
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,8,8
Throughput,92.84453889,57.70789427,123.7810744,299.5699592
Latency,86.17336148,138.6370332,64.63805522,26.71276702
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,8,16
Throughput,92.61934566,57.46230185,123.4533102,362.4541923
Latency,86.38286302,139.229531,64.80964623,44.15914855
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,16,1
Throughput,94.04085346,59.05156314,122.8265317,88.86605647
Latency,85.07723049,135.4826415,130.2806543,11.25386793
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,16,8
Throughput,92.94095625,57.8362602,121.2371098,300.0232604
Latency,86.08397296,138.3293496,131.9884323,26.67241887
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,8,16,16
Throughput,92.71562563,57.58997869,120.9119865,363.0274983
Latency,86.2931674,138.9208768,132.3432973,44.08943554
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,1,1
Throughput,94.76455489,64.99971691,44.14181185,89.72040948
Latency,84.42756929,246.1705575,22.65523558,11.14671348
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,1,8
Throughput,93.65949478,63.65051712,43.60641618,303.468009
Latency,85.42361244,251.3883024,22.93338253,26.36974169
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,1,16
Throughput,93.43310864,63.37717488,43.49679587,367.3928164
Latency,85.63057282,252.4724588,22.99117662,43.5657559
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,8,1
Throughput,93.8580185,63.65043918,125.2592376,88.66055666
Latency,85.24294529,251.3886102,63.87536468,11.27995018
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,8,8
Throughput,92.75923996,62.33671571,123.6581381,299.2211277
Latency,86.25259701,256.6862036,64.70230819,26.74389961
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,8,16
Throughput,92.5341381,62.07050462,123.330558,362.0190267
Latency,86.46239915,257.7870252,64.87414419,44.21221133
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,16,1
Throughput,93.95505784,63.7934122,122.7038264,88.77377776
Latency,85.15491213,250.8252362,130.4109209,11.2655651
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,16,8
Throughput,92.85560772,62.47595142,121.115338,299.6739379
Latency,86.16309013,256.1141802,132.1211204,26.70350114
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,8,16,16,16
Throughput,92.63036855,62.20898898,120.7904052,362.5916675
Latency,86.37258451,257.2131965,132.4764914,44.14241171
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,1,1
Throughput,133.4997964,30.56276428,44.10890247,89.62545238
Latency,119.8660094,32.72053092,22.67213779,11.15852225
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,1,8
Throughput,131.9087663,29.94707902,43.57400949,303.0255287
Latency,121.311596,33.39321578,22.95043773,26.40823558
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,1,16
Throughput,131.5829248,29.82224999,43.46449179,366.8141548
Latency,121.6119636,33.53298796,23.00826361,43.63445766
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,8,1
Throughput,132.1804542,29.95130835,125.1485574,88.56724965
Latency,121.0622804,33.38850057,63.93184854,11.29183275
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,8,8
Throughput,130.5993504,29.35093981,123.5492872,298.7882303
Latency,122.5277341,34.07143674,64.75930612,26.78263601
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,8,16
Throughput,130.2755373,29.22919309,123.22208,361.4536162
Latency,122.8322504,34.21334852,64.93124895,44.28134663
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,16,1
Throughput,132.3216417,30.01614429,122.5906059,88.68029509
Latency,120.9331234,33.31638233,130.5313495,11.27743971
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,16,8
Throughput,130.739477,29.41416057,121.0040265,299.2400233
Latency,122.3964256,33.99820806,132.2426441,26.74221135
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,1,16,16
Throughput,130.4154471,29.29208876,120.6794828,362.0248517
Latency,122.7004926,34.13988807,132.5982426,44.2115002
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,1,1
Throughput,132.7301367,59.334784,43.85063637,89.04841505
Latency,120.5609833,134.8359838,22.80566361,11.23082359
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,1,8
Throughput,131.1435063,58.11076033,43.31732333,300.836959
Latency,122.0193926,137.6759547,23.08642972,26.60029693
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,1,16
Throughput,130.8185643,57.86272725,43.20812851,364.0820398
Latency,122.3224394,138.2660798,23.14477087,43.96177847
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,8,1
Throughput,131.4153789,58.11367974,124.3801089,87.9955611
Latency,121.7669909,137.6690387,64.3267857,11.36518705
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,8,8
Throughput,129.8386316,56.92135797,122.7864227,296.6281613
Latency,123.2455271,140.5526043,65.16160315,26.97761227
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,8,16
Throughput,129.5157092,56.67969929,122.4603554,358.7601166
Latency,123.5527769,141.1518289,65.3350839,44.61368477
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,16,1
Throughput,131.5560763,58.24309545,121.8292942,88.10803626
Latency,121.6367794,137.3631566,131.3469426,11.35067996
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,16,8
Throughput,129.9782728,57.04743307,120.2484952,297.076924
Latency,123.1131359,140.2419997,133.0734374,26.93687186
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,8,16,16
Throughput,129.6551346,56.80510259,119.9251312,359.3272497
Latency,123.4199305,140.8402385,133.4322121,44.54329481
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,1,1
Throughput,132.6066662,64.10102044,43.80920907,88.95591811
Latency,120.6732235,249.6216501,22.8272284,11.24250046
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,1,8
Throughput,131.020741,62.77404574,43.27614925,300.4864442
Latency,122.1337091,254.8980483,23.10839383,26.63131682
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,1,16
Throughput,130.6959431,62.50517265,43.16700618,363.6445836
Latency,122.4371897,255.9944538,23.16681842,44.01464468
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,8,1
Throughput,131.292643,62.77636466,124.2568825,87.90392035
Latency,121.8808073,254.8886331,64.39057121,11.37703436
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,8,8
Throughput,129.7165941,61.48395896,122.6640909,296.2822025
Latency,123.3614619,260.2461168,65.22658042,27.00910399
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,8,16
Throughput,129.3938145,61.22203592,122.3382063,358.3288309
Latency,123.6691544,261.3594472,65.40031021,44.66736311
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,16,1
Throughput,131.433262,62.91674467,121.7072227,88.01630423
Latency,121.7504251,254.3199598,131.478667,11.36250881
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,16,8
Throughput,129.8561575,61.62069662,120.1273496,296.7304808
Latency,123.2288954,259.6686597,133.2076231,26.96831247
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,10,10
Batchsize,16,16,16,16
Throughput,129.5331623,61.3580412,119.8041745,358.8953084
Latency,123.5361318,260.7801567,133.5669121,44.59688518
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,1,1
Throughput,19.57334607,31.81038473,60.4661411,98.15274477
Latency,51.09086247,31.43725238,16.53915869,10.18917955
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,1,8
Throughput,19.09566467,30.39393351,58.89721804,484.3355819
Latency,52.36888489,32.90227994,16.97970809,16.52529285
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,1,16
Throughput,18.92399874,29.89906673,58.33460008,677.3550493
Latency,52.84393174,33.44683746,17.14346234,23.63692919
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,8,1
Throughput,19.15579638,30.27646026,239.247155,95.42807135
Latency,52.20449748,33.02993763,33.4460438,10.48007428
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,8,8
Throughput,18.68335511,28.94476373,232.6400002,469.0248769
Latency,53.52455468,34.54954069,34.39571507,17.0644842
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,8,16
Throughput,18.51356465,28.47896323,230.2752214,654.6666588
Latency,54.01542679,35.11461527,34.7488567,24.4555581
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,16,1
Throughput,19.14134173,30.22486715,264.5597413,95.33438985
Latency,52.24391916,33.08631725,60.49347282,10.4903717
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,16,8
Throughput,18.66908136,28.89597763,257.0868586,468.5004498
Latency,53.56547698,34.60787025,62.25141471,17.08357699
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,1,16,16
Throughput,18.49935566,28.43114067,254.41454,653.8910034
Latency,54.05691423,35.17367811,62.90512664,24.4845491
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,1,1
Throughput,19.46851738,61.8221637,60.12396012,97.53446209
Latency,51.36595716,129.4112491,16.63328175,10.25376379
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,1,8
Throughput,18.99181346,59.00236608,58.55924667,480.986724
Latency,52.65524356,135.5956025,17.07769987,16.64029534
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,1,16
Throughput,18.8204977,58.01860103,57.99813197,672.4704867
Latency,53.13453514,137.8946328,17.24291208,23.80850501
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,8,1
Throughput,19.05206511,58.75519908,237.8124428,94.82306374
Latency,52.48872585,136.1659831,33.64777516,10.54693495
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,8,8
Throughput,18.58058444,56.11097948,231.2267659,465.7688971
Latency,53.82059778,142.5824115,34.60589036,17.18371964
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,8,16
Throughput,18.41113813,55.18730269,228.8696352,649.9330017
Latency,54.31592491,144.9687003,34.96221625,24.63356136
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,16,1
Throughput,19.03764835,58.65219111,262.9402304,94.72983624
Latency,52.52847358,136.405111,60.86597006,10.55731366
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,16,8
Throughput,18.56634801,56.01377442,255.4935392,465.2476292
Latency,53.86186596,142.8298323,62.63953204,17.20296368
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,8,16,16
Throughput,18.39696624,55.09208554,252.8305351,649.1624652
Latency,54.35776579,145.2192401,63.29913465,24.6627821
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,1,1
Throughput,19.45169384,66.7987185,60.06906431,97.4353456
Latency,51.41038211,239.5411924,16.64848165,10.26419348
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,1,8
Throughput,18.97514671,63.74114095,58.50502568,480.4502016
Latency,52.70149225,251.0309139,17.09352614,16.65886895
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,1,16
Throughput,18.80388711,62.67464285,57.94415197,671.6881699
Latency,53.18147117,255.3022954,17.25897444,23.83621661
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,8,1
Throughput,19.03541757,63.47108344,237.5823462,94.72607253
Latency,52.53462932,252.0989366,33.68035519,10.55773309
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,8,8
Throughput,18.56409098,60.60498841,231.0001106,465.24723
Latency,53.8684144,264.0203098,34.63983769,17.20297843
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,8,16
Throughput,18.39469986,59.60400136,228.6442053,649.1748098
Latency,54.36446299,268.453993,34.99667924,24.66231342
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,16,1
Throughput,19.02100689,63.35934437,262.6805332,94.63291772
Latency,52.57442983,252.5435049,60.9261293,10.56812496
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,16,8
Throughput,18.54986053,60.49957595,255.2380376,464.7264674
Latency,53.90973857,264.4803029,62.70222058,17.22224696
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,1,16,16,16
Throughput,18.38053393,59.50075555,252.5765258,648.4050917
Latency,54.4063611,268.9197876,63.36277714,24.69157135
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,1,1
Throughput,94.98482096,30.71169437,59.33502235,96.04618004
Latency,84.2318032,32.56186413,16.85443028,10.41263568
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,1,8
Throughput,92.53113666,29.35246452,57.78208295,472.7183512
Latency,86.46520348,34.06966696,17.30738022,16.93121594
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,1,16
Throughput,91.65078138,28.87723646,57.22516936,660.2766873
Latency,87.29567337,34.63032994,17.4758056,24.24790479
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,8,1
Throughput,92.79078056,29.24630087,234.4440774,93.37145707
Latency,86.22328147,34.19333581,34.13109581,10.71088851
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,8,8
Throughput,90.37069565,27.96658825,227.9189024,457.7607592
Latency,88.53209116,35.75793111,35.10802377,17.4841975
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,8,16
Throughput,89.50233524,27.51865979,225.5832957,638.1645143
Latency,89.3909623,36.33995645,35.47143841,25.08754415
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,16,1
Throughput,92.71495374,29.19697542,259.107263,93.27948255
Latency,86.29379269,34.25110047,61.76612753,10.72144859
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,16,8
Throughput,90.29602609,27.91989929,251.734586,457.2483325
Latency,88.60529559,35.81772556,63.57464503,17.50378284
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,1,16,16
Throughput,89.42807884,27.47287678,249.0978783,637.408387
Latency,89.46518139,36.40051465,64.24741879,25.11728576
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,1,1
Throughput,94.44870832,59.6305481,58.99615164,95.43701443
Latency,84.70987795,134.1672439,16.9512356,10.47909232
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,1,8
Throughput,92.00122932,56.92923164,57.44735726,469.4329553
Latency,86.96317946,140.5331661,17.40821858,17.04965684
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,1,16
Throughput,91.12309167,55.98604498,56.89192398,655.4950158
Latency,87.80115339,142.9005709,17.57816469,24.42467308
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,8,1
Throughput,92.2616867,56.70573844,233.026316,92.77524537
Latency,86.71770199,141.0870158,34.33870612,10.77971478
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,8,8
Throughput,89.84767382,54.16873748,226.522218,454.5653835
Latency,89.04740919,147.6944812,35.32444363,17.60704802
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,8,16
Throughput,88.98148365,53.28185038,224.1941175,633.5286114
Latency,89.914165,150.1527554,35.6911823,25.27101008
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,16,1
Throughput,92.18610168,56.60742442,257.5084565,92.68371394
Latency,86.78879697,141.3320378,62.14952109,10.79035951
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,16,8
Throughput,89.77324149,54.07586068,250.161443,454.0560196
Latency,89.12123325,147.9481372,63.97433654,17.62679099
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,8,16,16
Throughput,88.90746285,53.19083831,247.5338633,632.7774305
Latency,89.98901743,150.4096605,64.65326012,25.30099117
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,16,1,1
Throughput,94.3626928,64.42161264,58.94178645,95.3393577
Latency,84.7870874,248.3794933,16.96686974,10.48982513
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,16,1,8
Throughput,91.91620867,61.49324015,57.39365655,468.9065844
Latency,87.04361143,260.2068402,17.42450577,17.06878714
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,16,1,16
Throughput,91.03842657,60.47097953,56.83846057,654.72915
Latency,87.88280058,264.6053668,17.59469815,24.45322541
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,16,8,1
Throughput,92.17679632,61.24903852,232.7989351,92.67966256
Latency,86.79755761,261.2442297,34.37223799,10.79083115
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,16,8,8
Throughput,89.76375697,58.49979932,226.2982144,454.0534114
Latency,89.13064905,273.520851,35.35940216,17.62689219
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,25,10,25,25
Batchsize,8,16,8,16
Throughput,88.89791474,57.53889714,223.9713166,632.7860506
