g10b1g10b1
vgg19,10,1,30615,31129,32.663726931242856,32,Avg request latency: 30615 usec (overhead 58 usec + queue 39 usec + compute input 99 usec + compute infer 1518 usec + compute output 28901 usec),Avg latency: 31129 usec (standard deviation 361 usec)
resnet50,80,1,6345,6817,157.60441292356185,146.8,Avg request latency: 6345 usec (overhead 46 usec + queue 26 usec + compute input 91 usec + compute infer 5875 usec + compute output 307 usec),Avg latency: 6817 usec (standard deviation 130 usec)
 
g10b1g80b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,1,35292,35780,28.335033435339454,27.8,Avg request latency: 35292 usec (overhead 67 usec + queue 39 usec + compute input 104 usec + compute infer 1541 usec + compute output 33541 usec),Avg latency: 35780 usec (standard deviation 636 usec)
resnet50,80,8,13162,16355,607.810363166692,489.6,Avg request latency: 13162 usec (overhead 59 usec + queue 41 usec + compute input 473 usec + compute infer 9019 usec + compute output 3570 usec),Avg latency: 16355 usec (standard deviation 223 usec)
 
g10b1g80b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,1,37341,37896,26.780214777322513,26.4,Avg request latency: 37341 usec (overhead 72 usec + queue 39 usec + compute input 106 usec + compute infer 1550 usec + compute output 35574 usec),Avg latency: 37896 usec (standard deviation 1638 usec)
resnet50,80,16,21758,28099,735.361706039158,566.4,Avg request latency: 21758 usec (overhead 76 usec + queue 34 usec + compute input 870 usec + compute infer 9379 usec + compute output 11399 usec),Avg latency: 28099 usec (standard deviation 348 usec)
 
g10b8g80b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,8,240676,243974,33.23970815536239,32,Avg request latency: 240676 usec (overhead 64 usec + queue 35 usec + compute input 485 usec + compute infer 1576 usec + compute output 238516 usec),Avg latency: 243974 usec (standard deviation 726 usec)
resnet50,80,1,6385,6852,156.61707126076743,146,Avg request latency: 6385 usec (overhead 48 usec + queue 22 usec + compute input 92 usec + compute infer 5939 usec + compute output 284 usec),Avg latency: 6852 usec (standard deviation 139 usec)
 
g10b8g80b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,8,278339,281828,28.741929805021933,27.2,Avg request latency: 278339 usec (overhead 78 usec + queue 39 usec + compute input 515 usec + compute infer 1617 usec + compute output 276090 usec),Avg latency: 281828 usec (standard deviation 1103 usec)
resnet50,80,8,12998,16131,615.4793045083859,496,Avg request latency: 12998 usec (overhead 66 usec + queue 41 usec + compute input 475 usec + compute infer 8900 usec + compute output 3516 usec),Avg latency: 16131 usec (standard deviation 318 usec)
 
g10b8g80b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,8,296269,299917,27.002487604170533,27.2,Avg request latency: 296269 usec (overhead 80 usec + queue 43 usec + compute input 519 usec + compute infer 1649 usec + compute output 293978 usec),Avg latency: 299917 usec (standard deviation 1795 usec)
resnet50,80,16,21474,27798,745.0870820527149,572.8,Avg request latency: 21474 usec (overhead 81 usec + queue 38 usec + compute input 868 usec + compute infer 9339 usec + compute output 11148 usec),Avg latency: 27798 usec (standard deviation 470 usec)
 
g10b16g80b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,16,277005,283441,57.76069024024837,57.6,Avg request latency: 277005 usec (overhead 69 usec + queue 35 usec + compute input 887 usec + compute infer 1530 usec + compute output 274484 usec),Avg latency: 283441 usec (standard deviation 1529 usec)
resnet50,80,1,6403,6864,156.17679212868967,145.6,Avg request latency: 6403 usec (overhead 48 usec + queue 27 usec + compute input 92 usec + compute infer 5917 usec + compute output 319 usec),Avg latency: 6864 usec (standard deviation 230 usec)
 
g10b16g80b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,16,318479,325089,50.23879125468241,51.2,Avg request latency: 318479 usec (overhead 77 usec + queue 30 usec + compute input 951 usec + compute infer 1546 usec + compute output 315875 usec),Avg latency: 325089 usec (standard deviation 822 usec)
resnet50,80,8,13102,16339,610.5938024729049,489.6,Avg request latency: 13102 usec (overhead 64 usec + queue 41 usec + compute input 477 usec + compute infer 9035 usec + compute output 3485 usec),Avg latency: 16339 usec (standard deviation 390 usec)
 
g10b16g80b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,10,16,338817,344905,47.22313225133332,44.8,Avg request latency: 338817 usec (overhead 84 usec + queue 42 usec + compute input 933 usec + compute infer 1566 usec + compute output 336192 usec),Avg latency: 344905 usec (standard deviation 3821 usec)
resnet50,80,16,21664,28028,738.5524372230428,569.6,Avg request latency: 21664 usec (overhead 83 usec + queue 38 usec + compute input 875 usec + compute infer 9356 usec + compute output 11312 usec),Avg latency: 28028 usec (standard deviation 627 usec)
 
g40b1g10b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,1,8068,8555,123.94645513138325,117,Avg request latency: 8068 usec (overhead 50 usec + queue 38 usec + compute input 95 usec + compute infer 1506 usec + compute output 6379 usec),Avg latency: 8555 usec (standard deviation 167 usec)
resnet50,10,1,13842,14335,72.24389539083947,69.6,Avg request latency: 13842 usec (overhead 52 usec + queue 28 usec + compute input 96 usec + compute infer 6004 usec + compute output 7662 usec),Avg latency: 14335 usec (standard deviation 299 usec)
 
g40b1g10b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,1,8051,8510,124.20817289777668,117.6,Avg request latency: 8051 usec (overhead 48 usec + queue 37 usec + compute input 93 usec + compute infer 1472 usec + compute output 6401 usec),Avg latency: 8510 usec (standard deviation 222 usec)
resnet50,10,8,76483,79774,104.59840748924597,99.2,Avg request latency: 76483 usec (overhead 57 usec + queue 39 usec + compute input 480 usec + compute infer 9047 usec + compute output 66860 usec),Avg latency: 79774 usec (standard deviation 760 usec)
 
g40b1g10b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,1,8076,8525,123.82367508667657,117.2,Avg request latency: 8076 usec (overhead 48 usec + queue 35 usec + compute input 93 usec + compute infer 1470 usec + compute output 6430 usec),Avg latency: 8525 usec (standard deviation 215 usec)
resnet50,10,16,125058,131462,127.94063554510707,124.8,Avg request latency: 125058 usec (overhead 63 usec + queue 35 usec + compute input 883 usec + compute infer 9374 usec + compute output 114703 usec),Avg latency: 131462 usec (standard deviation 599 usec)
 
g40b8g10b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
