,,,,,,,,,,,,,,,,hit sum,miss sum,hit+miss sum,hit rate,l1 read from l2,l1 write to l2,l1 read+write from/to l2,l2 read from dram,l2 write to dram,l2 read+write from/to dram,,,,,,,,,,,,,
mobilenet,10,16,37.45177048,500,3.608276977,0.106616564,,resnet50,25,32,86.77653594,219,3.67184722,0.044183394,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,2.283105023,,65671561.54,152615132.7,218286694.2,0.131772319,210413071.3,82621835.66,293034907,155214645.6,74454757.58,229669403.2
mobilenet,10,16,35.05265088,99,1.209157376,0.035727913,,resnet50,50,1,7.047471166,500,0.623758841,0.097102549,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,0.198,,103236787.9,52706848.48,155943636.4,3.343502375,148544762.6,41212737.37,189757500,54435212.12,8448641.414,62883853.54
mobilenet,10,16,39.94049923,208,6.097005732,0.180152966,,resnet50,50,8,16.80155128,500,0.764244387,0.04765416,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,0.416,,198086682.7,161569942.3,359656625,1.323957011,351010091.3,98289850.96,449299942.3,164711009.6,67937860.58,232648870.2
mobilenet,10,16,44.4475543,323,10.6040608,0.313326424,,resnet50,50,16,29.00694367,500,1.373184932,0.049692296,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,0.646,,146915116.1,252860894.7,399776010.8,0.568875506,387371606.8,151829549.5,539201156.3,256785880.8,128347913.3,385133794.1
mobilenet,10,16,46.44059145,500,12.59709795,0.372216242,,resnet50,50,32,52.93794752,443,2.657781467,0.052859441,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,1.128668172,,134879360.3,306203558.1,441082918.4,0.270931175,427167987.1,167091851.9,594259839.1,309591506.9,148737844.5,458329351.4
mobilenet,10,16,35.3803964,93,1.536902902,0.045412064,,resnet50,75,1,6.71164122,500,0.476307777,0.076388501,,20064285,10425490,30489775,0.658066024,29067492,8158302,37225794,10798918,2525893,13324811,,0.186,,107872500,56051021.51,163923521.5,3.537989375,156276838.7,43861838.71,200138677.4,58058698.92,13580069.89,71638768.82
mobilenet,10,16,43.59986357,159,9.756370068,0.288279047,,resnet50,75,8,14.0572965,500,0.859118225,0.065093698,,83693624,65429980,149123604,0.561236597,145631639,40869733,186501372,66376286,30521368,96897654,,0.318,,263187496.9,205754654.1,468942150.9,1.764894958,457961128.9,128521173,586482301.9,208730459.1,95979144.65,304709603.8
mobilenet,10,16,52.35179131,227,18.50829781,0.546879057,,resnet50,75,16,24.0580622,500,1.338050319,0.058893029,,97683134,159159308,256842442,0.380323179,249587185,98045617,347632802,161023210,82380965,243404175,,0.454,,215161088.1,350571163,565732251.1,0.837716253,549751508.8,215959508.8,765711017.6,354676674,181455870,536132544.1
mobilenet,10,16,56.35796431,393,22.51447081,0.665252564,,resnet50,75,32,44.70060224,500,2.661767712,0.063316877,,153332709,342186084,495518793,0.309438736,480565824,188543451,669109275,345148692,169021805,514170497,,0.786,,195079782.4,435351251.9,630431034.4,0.393687959,611406900.8,239877164.1,851284064.9,439120473.3,215040464.4,654160937.7
mobilenet,10,16,35.79255382,87,1.949060325,0.0575904,,resnet50,90,1,6.386371198,500,0.545318408,0.09335961,,,0.174,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,16,46.31541819,134,12.47192469,0.36851765,,resnet50,90,8,12.65169172,500,1.844707123,0.170695822,,,0.268,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,16,57.79232043,191,23.94882693,0.707634598,,resnet50,90,16,22.4041224,500,2.016359822,0.098900496,,,0.382,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,16,62.47647429,334,28.63298079,0.846040932,,resnet50,90,32,42.17128418,500,3.93135414,0.102807566,,,0.668,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,62.47057148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,32,62.43228221,138,-0.038289267,-0.000612917,,resnet50,10,1,17.58466322,500,1.185651666,0.072300191,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,0.276,,74225532.61,37797775.36,112023308,2.400688696,106787760.9,29567105.07,136354865.9,42480239.13,6915684.783,49395923.91
mobilenet,10,32,62.75274101,500,0.282169533,0.004516839,,resnet50,10,8,71.26498283,445,2.914308318,0.042637594,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,1.123595506,,69453342.96,65597540.78,135050883.7,0.457705078,130831813.8,36431729.92,167263543.7,70644016.11,25654180.58,96298196.69
mobilenet,10,32,63.11309003,500,0.642518547,0.01028514,,resnet50,10,16,114.688638,278,4.051252187,0.036617389,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,1.798561151,,53384907.12,91432648.76,144817555.9,0.204961396,138854490.9,54581093.86,193435584.8,96594542.75,46544433.56,143138976.3
mobilenet,10,32,63.25310646,500,0.782534981,0.012526458,,resnet50,10,32,209.0205042,153,5.322828622,0.026131023,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,3.267973856,,48081820.7,104874701.3,152956522,0.096190976,147359712.5,57759491.45,205119204,109819093.7,52200756.65,162019850.3
mobilenet,10,32,63.42204577,60,0.951474291,0.01523076,,resnet50,25,1,7.903468673,500,0.866054938,0.123064377,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,0.12,,169672450,86833983.33,256506433.3,5.512287021,244518858.3,68013258.33,312532116.7,91954366.67,21207416.67,113161783.3
mobilenet,10,32,65.2771156,220,2.806544116,0.044925859,,resnet50,25,8,29.11305986,500,1.319416996,0.047471899,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,0.44,,182823918.2,159907213.6,342731131.8,1.212346549,333266729.5,92962129.55,426228859.1,164858779.5,70332647.73,235191427.3
mobilenet,10,32,67.38791317,353,4.917341692,0.07871453,,resnet50,25,16,48.05260217,500,2.332790455,0.051023623,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,0.706,,130429053.8,238210968.8,368640022.7,0.501149335,355373175.6,138916577.9,494289753.5,242663736.5,117266012.7,359929749.3
mobilenet,10,32,68.08952513,500,5.618953651,0.08994561,,resnet50,25,32,87.05971832,395,3.955029603,0.047590932,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,1.265822785,,118448706.9,275264737,393713443.9,0.237671535,379512160.6,149021119.1,528533279.7,279953356.2,134290544.5,414243900.7
mobilenet,10,32,64.13419271,54,1.663621234,0.026630479,,resnet50,50,1,7.168032585,500,0.74432026,0.115870734,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,0.108,,189267444.4,96629222.22,285896666.7,6.129754355,272332064.8,75556685.19,347888750,99797888.89,15489175.93,115287064.8
mobilenet,10,32,72.58358933,113,10.11301785,0.16188451,,resnet50,50,8,16.84602613,500,0.808719237,0.050427372,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,0.226,,364619734.5,297403079.6,662022814.2,2.437018215,646107070.8,180922911.5,827029982.3,303184867.3,125053761.1,428238628.3
mobilenet,10,32,80.9443577,177,18.47378622,0.295719821,,resnet50,50,16,29.18479182,500,1.551033081,0.056128198,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,0.354,,268099336.2,461435418.1,729534754.2,1.038117448,706898468.9,277067483.1,983965952,468597963.3,234216813.6,702814776.8
mobilenet,10,32,84.65287712,311,22.18230564,0.355084084,,resnet50,50,32,53.24101389,500,2.960847835,0.058886994,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,0.622,,244749262.1,555630562.7,800379824.8,0.491626035,775130082,303201374.6,1078331457,561778263.7,269896577.2,831674840.8
mobilenet,10,32,64.46951227,51,1.998940786,0.031998119,,resnet50,75,1,6.885801788,500,0.650468345,0.104319737,,20064285,10425490,30489775,0.658066024,29067492,8158302,37225794,10798918,2525893,13324811,,0.102,,196708676.5,102210686.3,298919362.7,6.451627684,284975411.8,79983352.94,364958764.7,105871745.1,24763656.86,130635402
mobilenet,10,32,79.47395546,86,17.00338398,0.272182303,,resnet50,75,8,14.1408121,500,0.942633823,0.07142151,,83693624,65429980,149123604,0.561236597,145631639,40869733,186501372,66376286,30521368,96897654,,0.172,,486590837.2,380406860.5,866997697.7,3.263003469,846695575.6,237614726.7,1084310302,385908639.5,177449814,563358453.5
mobilenet,10,32,95.13675776,124,32.66618628,0.522905194,,resnet50,75,16,24.17367532,500,1.453663436,0.063981632,,97683134,159159308,256842442,0.380323179,249587185,98045617,347632802,161023210,82380965,243404175,,0.248,,393883604.8,641771403.2,1035655008,1.533561205,1006399940,395345229.8,1401745169,649287137.1,332181310.5,981468447.6
mobilenet,10,32,102.2586715,216,39.7881,0.636909493,,resnet50,75,32,44.89507237,500,2.856237842,0.067942841,,153332709,342186084,495518793,0.309438736,480565824,188543451,669109275,345148692,169021805,514170497,,0.432,,354936826.4,792097416.7,1147034243,0.716293371,1112420889,436443173.6,1548864063,798955305.6,391254178.2,1190209484
mobilenet,10,32,64.59638313,50,2.125811653,0.034029009,,resnet50,90,1,6.751414011,500,0.910361221,0.155855674,,,0.1,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,32,84.01157411,73,21.54100263,0.344818402,,resnet50,90,8,12.70614984,500,1.899165239,0.175734982,,,0.146,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,32,104.6153543,104,42.14478284,0.674634181,,resnet50,90,16,22.46740451,500,2.07964193,0.102004422,,,0.208,,,,,,,,,,,,,,,,,,,,,
mobilenet,10,32,113.2656532,184,50.79508176,0.813104163,,resnet50,90,32,42.41328489,500,4.173354849,0.109136048,,,0.368,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,5.196221123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,25,1,5.351281666,500,0.155060543,0.029841021,,resnet50,10,1,17.48120966,157,1.082198114,0.065991667,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,3.184713376,,6432681.558,3275706.404,9708387.962,0.208053285,9254654.508,2562403.594,11817058.1,3681507.444,599340.906,4280848.35
mobilenet,25,1,5.841415233,500,0.64519411,0.124166023,,resnet50,10,8,71.29358176,43,2.942907253,0.043056009,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,11.62790698,,6711221.904,6338638.772,13049860.68,0.044227682,12642175.27,3520369.408,16162544.68,6826275.714,2478943.292,9305219.006
mobilenet,25,1,5.965087686,500,0.768866563,0.147966483,,resnet50,10,16,115.9958228,27,5.358436965,0.048432426,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,18.51851852,,5184865.08,8880149.34,14065014.42,0.019906323,13485867.82,5301041.49,18786909.31,9381484.368,4520502.54,13901986.91
mobilenet,25,1,6.055139448,500,0.858918325,0.165296723,,resnet50,10,32,208.1698799,16,4.472204313,0.021955107,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,31.25,,5028164.256,10967289.02,15995453.28,0.010059187,15410166.02,6040208.256,21450374.27,11484349.66,5458902.656,16943252.32
mobilenet,25,1,5.656284046,500,0.460062923,0.08853798,,resnet50,25,1,7.642700959,373,0.605287224,0.086009896,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,1.340482574,,15189077.72,7773378.188,22962455.91,0.493459934,21889328.2,6088546.886,27977875.08,8231754.904,1898487.94,10130242.84
mobilenet,25,1,5.82507577,500,0.628854647,0.121021533,,resnet50,25,8,29.24946516,103,1.455822305,0.052379687,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,4.854368932,,16571159.94,14493989.84,31065149.79,0.109887091,30207296.37,8426087.422,38633383.79,14942799.78,6374951.19,21317750.97
mobilenet,25,1,5.676381697,500,0.480160574,0.092405724,,resnet50,25,16,47.68703227,62,1.967220559,0.043027748,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,8.064516129,,11418281.09,20853941.06,32272222.14,0.043872617,31110789.29,12161312.9,43272102.18,21243754.15,10265935.82,31509689.97
mobilenet,25,1,6.035059909,500,0.838838786,0.161432465,,resnet50,25,32,86.55427806,36,3.449589336,0.041508962,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,13.88888889,,10795325.18,25087419.07,35882744.26,0.021661203,34588450.08,13581671.62,48170121.7,25514736.26,12239138.23,37753874.5
mobilenet,25,1,5.58589261,500,0.389671487,0.074991321,,resnet50,50,1,6.461424525,434,0.0377122,0.00587078,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,1.152073733,,17742687.31,9058409.808,26801097.12,0.574627692,25529497.08,7082985.896,32612482.98,9355453.296,1452017.308,10807470.6
mobilenet,25,1,5.669315724,500,0.473094601,0.091045895,,resnet50,50,8,16.59608749,175,0.558780604,0.034842546,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,2.857142857,,28841421,23524583.6,52366004.6,0.192768141,51107069.3,14311002.3,65418071.6,23981923,9891752.5,33873675.5
mobilenet,25,1,5.603666175,500,0.407445052,0.0784118,,resnet50,50,16,28.61558722,101,0.981828476,0.035530037,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,4.95049505,,19171247.33,32996323.88,52167571.21,0.074233702,50548895.72,19812541.58,70361437.29,33508503.16,16748375.9,50256879.06
mobilenet,25,1,5.771302204,500,0.575081081,0.110672942,,resnet50,50,32,52.2719673,57,1.991801252,0.039614055,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,8.771929825,,17354680.67,39398651.94,56753332.61,0.034860219,54962923.85,21499403.07,76462326.92,39834573.12,19137826.49,58972399.61
mobilenet,25,1,5.986793343,500,0.79057222,0.152143683,,resnet50,75,1,7.028789537,428,0.793456094,0.12725159,,20064285,10425490,30489775,0.658066024,29067492,8158302,37225794,10798918,2525893,13324811,,1.168224299,,17175027.96,8924219.44,26099247.4,0.563304516,24881773.15,6983506.512,31865279.66,9243873.808,2162164.408,11406038.22
mobilenet,25,1,6.13150848,500,0.935287357,0.179993756,,resnet50,75,8,13.87389525,225,0.675716967,0.051197745,,83693624,65429980,149123604,0.561236597,145631639,40869733,186501372,66376286,30521368,96897654,,2.222222222,,37662130.8,29443491,67105621.8,0.252556469,65534237.55,18391379.85,83925617.4,29869328.7,13734615.6,43603944.3
mobilenet,25,1,6.378352843,500,1.18213172,0.227498348,,resnet50,75,16,23.65151975,138,0.931507868,0.040999445,,97683134,159159308,256842442,0.380323179,249587185,98045617,347632802,161023210,82380965,243404175,,3.623188406,,26960544.98,43927969.01,70888513.99,0.104969197,68886063.06,27060590.29,95946653.35,44442405.96,22737146.34,67179552.3
mobilenet,25,1,6.428001465,500,1.231780342,0.237053103,,resnet50,75,32,43.92319748,75,1.884362949,0.044824339,,153332709,342186084,495518793,0.309438736,480565824,188543451,669109275,345148692,169021805,514170497,,6.666666667,,22999906.35,51327912.6,74327818.95,0.04641581,72084873.6,28281517.65,100366391.3,51772303.8,25353270.75,77125574.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,8.054997115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,25,8,8.346054276,500,0.291057161,0.036133739,,resnet50,10,1,18.27965276,234,1.880641209,0.114680156,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,2.136752137,,9587563.596,4882263.048,14469826.64,0.310092158,13793561.5,3819123.828,17612685.32,5487087.528,893285.172,6380372.7
mobilenet,25,8,8.485870453,500,0.430873338,0.053491433,,resnet50,10,8,73.84817378,60,5.497499267,0.080430798,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,8.333333333,,9364495.68,8844612.24,18209107.92,0.061713044,17640244.56,4912143.36,22552387.92,9525035.88,3458990.64,12984026.52
mobilenet,25,8,8.61866456,500,0.563667445,0.069977362,,resnet50,10,16,117.9815407,38,7.34415488,0.066380409,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,13.15789474,,7297217.52,12497987.96,19795205.48,0.028016306,18980110.27,7460725.06,26440835.33,13203570.59,6362188.76,19565759.35
mobilenet,25,8,8.643072199,500,0.588075084,0.073007485,,resnet50,10,32,214.1926161,21,10.49494045,0.051522141,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,23.80952381,,6599465.586,14394566.84,20994032.43,0.013202683,20225842.9,7927773.336,28153616.23,15073208.93,7164809.736,22238018.67
mobilenet,25,8,8.655777677,465,0.600780562,0.074584826,,resnet50,25,1,8.130017168,500,1.092603433,0.155256387,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,0.93,,21893219.35,11204384.95,33097604.3,0.711262841,31550820.43,8775904.301,40326724.73,11865079.57,2736440.86,14601520.43
mobilenet,25,8,9.123800886,500,1.068803771,0.132688287,,resnet50,25,8,30.5485872,154,2.754944345,0.099121384,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,3.246753247,,24776297.39,21670625.59,46446922.98,0.164297204,45164307.19,12598227.8,57762534.98,22341661.8,9531480.42,31873142.22
mobilenet,25,8,9.585011715,500,1.5300146,0.189946015,,resnet50,25,16,50.37808827,98,4.65827656,0.101887483,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,5.102040816,,18048250.75,32962681.02,51010931.78,0.06934704,49175118.55,19222720.38,68397838.94,33578837.21,16226801.78,49805638.99
mobilenet,25,8,9.705298685,500,1.65030157,0.204879225,,resnet50,25,32,91.0776843,55,7.972995578,0.095939179,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,9.090909091,,16492857.92,38328001.36,54820859.28,0.033093505,52843465.4,20749776.08,73593241.48,38980847.07,18698683.41,57679530.48
mobilenet,25,8,8.813228321,380,0.758231206,0.094131779,,resnet50,50,1,6.754656131,500,0.330943806,0.051519089,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,0.76,,26895900,13731521.05,40627421.05,0.871070356,38699819.74,10737002.63,49436822.37,14181805.26,2201093.421,16382898.68
mobilenet,25,8,10.3591189,500,2.304121781,0.286048741,,resnet50,50,8,17.89372204,295,1.856415153,0.115756041,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,1.694915254,,48618395.4,39655726.64,88274122.04,0.324952009,86151916.82,24124261.02,110276177.8,40426670.2,16674668.5,57101338.7
mobilenet,25,8,11.82794752,500,3.772950404,0.468398728,,resnet50,50,16,30.81628404,196,3.182525303,0.115168021,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,2.551020408,,37203608.68,64032470.1,101236078.8,0.144057482,98094886.74,38448100.49,136542987.2,65026402.17,32501798.78,97528200.95
mobilenet,25,8,12.49296137,500,4.437964255,0.550957895,,resnet50,50,32,56.102878,114,5.822711952,0.115805345,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,4.385964912,,34709361.35,78797303.88,113506665.2,0.069720438,109925847.7,42998806.14,152924653.8,79669146.24,38275652.99,117944799.2
mobilenet,25,8,8.859623788,394,0.804626673,0.099891615,,resnet50,75,1,7.025014527,500,0.789681084,0.126646168,,20064285,10425490,30489775,0.658066024,29067492,8158302,37225794,10798918,2525893,13324811,,0.788,,25462290.61,13230317.26,38692607.87,0.835109167,36887680.2,10353175.13,47240855.33,13704210.66,3205447.97,16909658.63
mobilenet,25,8,11.34817197,500,3.293174855,0.408836255,,resnet50,75,8,14.96847067,385,1.770292385,0.134131571,,83693624,65429980,149123604,0.561236597,145631639,40869733,186501372,66376286,30521368,96897654,,1.298701299,,64444090.48,50381084.6,114825175.1,0.432152179,112136362,31469694.41,143606056.4,51109740.22,23501453.36,74611193.58
mobilenet,25,8,13.95333009,500,5.898332976,0.732257615,,resnet50,75,16,25.58794528,277,2.867933404,0.126229397,,97683134,159159308,256842442,0.380323179,249587185,98045617,347632802,161023210,82380965,243404175,,1.805054152,,54116456.24,88174256.63,142290712.9,0.210699041,138271300.5,54317271.82,192588572.3,89206858.34,45639054.61,134845913
mobilenet,25,8,15.11041081,500,7.055413694,0.875905179,,resnet50,75,32,47.22574241,163,5.18690788,0.123383722,,153332709,342186084,495518793,0.309438736,480565824,188543451,669109275,345148692,169021805,514170497,,3.067484663,,49986463.13,111552663.4,161539126.5,0.100877028,156664458.6,61465165.03,218129623.7,112518473.6,55101108.43,167619582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,13.94063582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,25,16,14.33068239,500,0.390046572,0.027979109,,resnet50,10,1,18.73078564,388,2.33177409,0.142189917,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,1.288659794,,15897327.67,8095376.336,23992704.01,0.514169902,22871375.47,6332564.296,29203939.77,9098247.696,1481173.704,10579421.4
mobilenet,25,16,14.55187749,500,0.611241675,0.04384604,,resnet50,10,8,74.94311423,99,6.592439723,0.096450251,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,5.050505051,,15451417.87,14593610.2,30045028.07,0.101826523,29106403.52,8105036.544,37211440.07,15716309.2,5707334.556,21423643.76
mobilenet,25,16,14.73284665,500,0.792210825,0.056827453,,resnet50,10,16,119.5430466,63,8.905660818,0.080494136,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,7.936507937,,12098018.52,20720348.46,32818366.98,0.046448086,31467024.92,12369096.81,43836121.73,21890130.19,10547839.26,32437969.45
mobilenet,25,16,14.80769364,500,0.867057816,0.062196433,,resnet50,10,32,218.4784454,35,14.78076983,0.07256229,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,14.28571429,,10999109.31,23990944.74,34990054.05,0.022004472,33709738.16,13212955.56,46922693.72,25122014.89,11941349.56,37063364.45
mobilenet,25,16,14.8071061,276,0.866470281,0.062154287,,resnet50,25,1,8.245431417,500,1.208017682,0.171656482,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,0.552,,36885315.22,18876952.9,55762268.12,1.198323265,53156273.55,14785490.94,67941764.49,19990079.71,4610307.971,24600387.68
mobilenet,25,16,15.52577159,500,1.585135769,0.113706131,,resnet50,25,8,31.27193051,253,3.478287646,0.125146879,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,1.976284585,,40703917.14,35601742.04,76305659.19,0.269916836,74198504.67,20697088.52,94895593.19,36704158.68,15658860.69,52363019.37
mobilenet,25,16,16.29062963,500,2.349993805,0.168571494,,resnet50,25,16,51.40362688,162,5.683815168,0.124318429,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,3.086419753,,29834863.49,54489329.86,84324193.34,0.114634904,81289481.69,31776333.7,113065815.4,55507873.75,26823896.82,82331770.57
mobilenet,25,16,16.61656808,500,2.675932265,0.191951952,,resnet50,25,32,93.79527417,91,10.69058545,0.128639979,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,5.494505495,,27288183.1,63415420.43,90703603.54,0.054754708,87431915.48,34331447.7,121763363.2,64495583.33,30937821.64,95433404.98
mobilenet,25,16,14.96218025,242,1.021544428,0.073278181,,resnet50,50,1,7.26825338,500,0.844541055,0.131472428,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,0.484,,42233231.4,21561892.56,63795123.97,1.367796426,60768311.98,16859756.2,77628068.18,22268950.41,3456262.397,25725212.81
mobilenet,25,16,17.70782421,500,3.767188387,0.270230744,,resnet50,50,8,18.45443549,485,2.417128596,0.150719108,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,1.030927835,,79931938.2,65196703.12,145128641.3,0.534243133,141639592.1,39661920.66,181301512.7,66464186.6,27414285.5,93878472.1
mobilenet,25,16,20.14468094,500,6.204045119,0.445033153,,resnet50,50,16,31.90322453,320,4.269465794,0.154501812,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,1.5625,,60740585.6,104542808.3,165283393.9,0.235195889,160154917.1,62772408.96,222927326.1,106165554.6,53064161.28,159229715.8
mobilenet,25,16,21.13919116,500,7.198555338,0.516372096,,resnet50,50,32,58.02522727,185,7.745061223,0.1540381,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,2.702702703,,56326595.17,127872817.7,184199412.9,0.113142816,178388437.1,69778764.35,248167201.4,129287649.6,62113998.27,191401647.9
mobilenet,25,16,15.12949907,221,1.188863253,0.085280418,,resnet50,75,1,6.742618874,500,0.507285431,0.081356584,,20064285,10425490,30489775,0.658066024,29067492,8158302,37225794,10798918,2525893,13324811,,0.442,,45394309.95,23587081.45,68981391.4,1.488837158,65763556.56,18457696.83,84221253.39,24431941.18,5714690.045,30146631.22
mobilenet,25,16,19.26202854,396,5.321392715,0.381718078,,resnet50,75,8,15.41034765,500,2.212169374,0.167611721,,83693624,65429980,149123604,0.561236597,145631639,40869733,186501372,66376286,30521368,96897654,,0.792,,105673767.7,82613611.11,188287378.8,0.708632067,183878332.1,51603198.23,235481530.3,83808441.92,38537080.81,122345522.7
mobilenet,25,16,23.49348344,500,9.552847624,0.685251932,,resnet50,75,16,26.43596945,449,3.715957568,0.163554385,,97683134,159159308,256842442,0.380323179,249587185,98045617,347632802,161023210,82380965,243404175,,1.113585746,,87719454.33,142925058.6,230644512.9,0.341530215,224129292.1,88044964.07,312174256.2,144598842.6,73978106.57,218576949.2
mobilenet,25,16,25.30618392,500,11.3655481,0.815281903,,resnet50,75,32,48.94026231,262,6.901427777,0.164167914,,153332709,342186084,495518793,0.309438736,480565824,188543451,669109275,345148692,169021805,514170497,,1.908396947,,80346339.52,179305508,259651847.5,0.162145898,251816491.8,98796768.32,350613260.1,180857914.6,88567425.82,269425340.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,25.80698622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,25,32,26.33722581,358,0.530239587,0.020546358,,resnet50,10,1,19.0113294,500,2.612317849,0.159297275,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,0.716,,28612076.82,14570092.18,43182168.99,0.92540514,41163997.21,11397375.7,52561372.91,16375064.25,2665822.626,19040886.87
mobilenet,25,32,26.75793995,500,0.950953733,0.036848694,,resnet50,10,8,75.80516896,179,7.454494452,0.109062486,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,2.793296089,,27937412.11,26386426.52,54323838.63,0.184110582,52626729.6,14654561.02,67281290.63,28416357.04,10319322.08,38735679.12
