resnet50,origin,,16.39901155,,,,,,,,,,,,,,,,,,,,
resnet50,75,8,13.96464083,500,0.766462551,5.81%,,densenet201,10,8,160.7348374,43,41.80989478,35.16%,,,,,,,,,
resnet50,75,8,14.06005164,500,0.861873361,6.53%,,densenet201,10,16,248.2365287,28,61.25137747,32.76%,,,,,,,,,
resnet50,75,8,14.28321321,500,1.085034931,8.22%,,densenet201,10,32,443.1717014,16,111.4610129,33.60%,,,,,,,,,
resnet50,75,8,13.82945197,500,0.631273691,4.78%,,densenet201,25,1,30.60440438,223,4.892379141,19.03%,,,,,,,,,
resnet50,75,8,14.73647892,500,1.538300638,11.66%,,densenet201,25,8,68.65082129,107,19.71416876,40.29%,,,,,,,,,
resnet50,75,8,15.07980927,500,1.881630995,14.26%,,densenet201,25,16,111.0888577,68,29.33423927,35.88%,,,,,,,,,
resnet50,75,8,15.49815948,500,2.299981195,17.43%,,densenet201,25,32,192.6448765,40,54.65825968,39.61%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,22.72001188,,,,,,,,,,,,,,,,,,,,
resnet50,75,16,23.2496557,500,0.529643817,2.33%,,densenet201,10,1,58.78786792,196,22.3027502,61.13%,,,,,,,,,
resnet50,75,16,23.78948001,500,1.069468131,4.71%,,densenet201,10,8,193.2690022,61,74.3440596,62.51%,,,,,,,,,
resnet50,75,16,24.00937375,500,1.289361873,5.68%,,densenet201,10,16,297.5043442,40,110.519193,59.11%,,,,,,,,,
resnet50,75,16,22.82356135,500,0.103549472,0.46%,,,,,,,,,,,,,,,,,
resnet50,75,16,23.45292194,500,0.732910056,3.23%,,densenet201,25,1,34.81472109,331,9.102695853,35.40%,,,,,,,,,
resnet50,75,16,25.05556445,500,2.335552565,10.28%,,densenet201,25,8,83.53556645,149,34.59891392,70.70%,,,,,,,,,
resnet50,75,16,25.85078992,500,3.130778041,13.78%,,densenet201,25,16,135.2286631,95,53.47404469,65.41%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,42.03883453,,,,,,,,,,,,,,,,,,,,
resnet50,75,32,43.06324191,500,1.024407375,2.44%,,densenet201,10,1,63.06192504,338,26.57680732,72.84%,,,,,,,,,
resnet50,75,32,44.027395,500,1.988560467,4.73%,,densenet201,10,8,208.0434162,105,89.1184736,74.94%,,,,,,,,,
resnet50,75,32,44.57090754,500,2.532073009,6.02%,,densenet201,10,16,318.2601946,70,131.2750434,70.21%,,,,,,,,,
resnet50,75,32,42.36734863,500,0.328514103,0.78%,,,,,,,,,,,,,,,,,
resnet50,75,32,43.39924297,445,1.360408437,3.24%,,densenet201,25,1,37.89021958,500,12.17819434,47.36%,,,,,,,,,
resnet50,75,32,46.30928828,500,4.270453747,10.16%,,densenet201,25,8,90.69172925,253,41.75507672,85.32%,,,,,,,,,
resnet50,75,32,47.93882555,500,5.899991016,14.03%,,densenet201,25,16,145.5072277,164,63.75260931,77.98%,,,,,,,,,
resnet50,75,32,42.36765575,500,0.328821224,0.78%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,5.84105279,,,,,,,,,,,,,,,,,,,,
resnet50,90,1,6.385686652,500,0.544633862,9.32%,,densenet201,10,1,39.64660941,81,3.161491692,8.67%,,,,,,,,,
resnet50,90,1,6.142760701,500,0.301707911,5.17%,,densenet201,10,8,130.5646083,24,11.63966566,9.79%,,,,,,,,,
resnet50,90,1,6.763853252,500,0.922800462,15.80%,,densenet201,10,16,203.6499095,17,16.66475832,8.91%,,,,,,,,,
resnet50,90,1,6.370100613,500,0.529047823,9.06%,,densenet201,10,32,362.0405375,9,30.32984902,9.14%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,10.8069846,,,,,,,,,,,,,,,,,,,,
resnet50,90,8,12.26501018,500,1.458025578,13.49%,,densenet201,10,1,52.4801275,116,15.99500978,43.84%,,,,,,,,,
resnet50,90,8,12.53537972,500,1.728395117,15.99%,,densenet201,10,8,169.8998607,37,50.97491809,42.86%,,,,,,,,,
resnet50,90,8,12.62530563,500,1.818321028,16.83%,,densenet201,10,16,262.3006961,24,75.31554486,40.28%,,,,,,,,,
resnet50,90,8,12.81382387,500,2.00683927,18.57%,,densenet201,10,32,464.3924561,14,132.6817676,40.00%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,20.38776258,,,,,,,,,,,,,,,,,,,,
resnet50,90,16,21.56393263,500,1.176170052,5.77%,,densenet201,10,1,64.40361549,166,27.91849777,76.52%,,,,,,,,,
resnet50,90,16,22.06407686,500,1.676314279,8.22%,,densenet201,10,8,213.9197546,51,94.99481203,79.88%,,,,,,,,,
resnet50,90,16,22.28086992,500,1.893107339,9.29%,,densenet201,10,16,326.4258665,34,139.4407153,74.57%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,38.23993004,,,,,,,,,,,,,,,,,,,,
resnet50,90,32,40.53190482,500,2.291974776,5.99%,,densenet201,10,1,70.23021811,286,33.74510039,92.49%,,,,,,,,,
resnet50,90,32,41.51337879,500,3.273448752,8.56%,,densenet201,10,8,231.9600443,89,113.0351017,95.05%,,,,,,,,,
resnet50,90,32,41.98767414,500,3.747744101,9.80%,,densenet201,10,16,354.1288835,59,167.1437323,89.39%,,,,,,,,,
resnet50,90,32,39.98158384,500,1.741653799,4.55%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,36.48511772,,,,,,,,,,,,,,,,,,,,
densenet201,10,1,37.80875948,223,1.323641756,3.63%,,resnet50,10,1,17.03790452,500,0.638892968,3.90%,,,,,,,,,
densenet201,10,1,37.965179,500,1.480061281,4.06%,,resnet50,10,8,69.91643951,277,1.565765001,2.29%,,,,,,,,,
densenet201,10,1,38.55945441,500,2.074336687,5.69%,,resnet50,10,16,113.1784239,174,2.541038071,2.30%,,,,,,,,,
densenet201,10,1,38.90055463,500,2.415436906,6.62%,,resnet50,10,32,207.1054699,96,3.407794263,1.67%,,,,,,,,,
densenet201,10,1,38.8567731,97,2.371655381,6.50%,,resnet50,25,1,7.579622341,500,0.542208606,7.70%,,,,,,,,,
densenet201,10,1,40.29427389,349,3.80915617,10.44%,,resnet50,25,8,28.53866164,500,0.745018784,2.68%,,,,,,,,,
densenet201,10,1,41.70521628,500,5.220098558,14.31%,,resnet50,25,16,46.94929079,452,1.22947908,2.69%,,,,,,,,,
densenet201,10,1,42.29728816,500,5.812170442,15.93%,,resnet50,25,32,84.96058799,254,1.85589927,2.23%,,,,,,,,,
densenet201,10,1,39.56700116,83,3.081883439,8.45%,,resnet50,50,1,6.549863427,500,0.126151102,1.96%,,,,,,,,,
densenet201,10,1,45.26977656,179,8.784658843,24.08%,,resnet50,50,8,16.33289652,500,0.295589629,1.84%,,,,,,,,,
densenet201,10,1,49.90880501,278,13.42368729,36.79%,,resnet50,50,16,28.11044293,500,0.476684192,1.73%,,,,,,,,,
densenet201,10,1,52.48937068,483,16.00425296,43.87%,,resnet50,50,32,51.31212396,500,1.031957912,2.05%,,,,,,,,,
densenet201,10,1,39.56924124,86,3.084123515,8.45%,,resnet50,75,1,6.782381236,500,0.547047793,8.77%,,,,,,,,,
densenet201,10,1,49.42047545,137,12.93535773,35.45%,,resnet50,75,8,13.66103713,500,0.462858854,3.51%,,,,,,,,,
densenet201,10,1,58.78786792,196,22.3027502,61.13%,,resnet50,75,16,23.2496557,500,0.529643817,2.33%,,,,,,,,,
densenet201,10,1,63.06192504,338,26.57680732,72.84%,,resnet50,75,32,43.06324191,500,1.024407375,2.44%,,,,,,,,,
densenet201,10,1,39.64660941,81,3.161491692,8.67%,,resnet50,90,1,6.385686652,500,0.544633862,9.32%,,,,,,,,,
densenet201,10,1,52.4801275,116,15.99500978,43.84%,,resnet50,90,8,12.26501018,500,1.458025578,13.49%,,,,,,,,,
densenet201,10,1,64.40361549,166,27.91849777,76.52%,,resnet50,90,16,21.56393263,500,1.176170052,5.77%,,,,,,,,,
densenet201,10,1,70.23021811,286,33.74510039,92.49%,,resnet50,90,32,40.53190482,500,2.291974776,5.99%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,118.9249426,,,,,,,,,,,,,,,,,,,,
densenet201,10,8,123.3304778,69,4.405535239,3.70%,,resnet50,10,1,17.15909375,500,0.760082204,4.63%,,,,,,,,,
densenet201,10,8,125.0599797,280,6.135037084,5.16%,,resnet50,10,8,70.5177184,500,2.167043889,3.17%,,,,,,,,,
densenet201,10,8,126.7085653,449,7.783622736,6.54%,,resnet50,10,16,114.424818,500,3.787432193,3.42%,,,,,,,,,
densenet201,10,8,126.6737391,500,7.748796505,6.52%,,resnet50,10,32,207.9489001,308,4.251224499,2.09%,,,,,,,,,
densenet201,10,8,127.3545586,30,8.429615963,7.09%,,resnet50,25,1,7.494182152,500,0.456768417,6.49%,,,,,,,,,
densenet201,10,8,130.8803533,110,11.95541074,10.05%,,resnet50,25,8,28.8331357,500,1.039492844,3.74%,,,,,,,,,
densenet201,10,8,135.1785272,175,16.25358462,13.67%,,resnet50,25,16,47.55152421,500,1.831712498,4.01%,,,,,,,,,
densenet201,10,8,136.8818418,313,17.95689919,15.10%,,resnet50,25,32,86.20542593,500,3.100737214,3.73%,,,,,,,,,
densenet201,10,8,129.9122531,24,10.98731046,9.24%,,resnet50,50,1,6.263243264,500,-0.160469061,-2.50%,,,,,,,,,
densenet201,10,8,146.4008626,57,27.47591998,23.10%,,resnet50,50,8,16.66977617,500,0.632469283,3.94%,,,,,,,,,
densenet201,10,8,162.562891,88,43.63794841,36.69%,,resnet50,50,16,28.71603979,500,1.082281055,3.92%,,,,,,,,,
densenet201,10,8,170.3941288,153,51.46918624,43.28%,,resnet50,50,32,52.40074003,500,2.120573978,4.22%,,,,,,,,,
densenet201,10,8,130.6344332,23,11.70949065,9.85%,,resnet50,75,1,6.092292163,500,-0.14304128,-2.29%,,,,,,,,,
densenet201,10,8,160.7348374,43,41.80989478,35.16%,,resnet50,75,8,13.96464083,500,0.766462551,5.81%,,,,,,,,,
densenet201,10,8,193.2690022,61,74.3440596,62.51%,,resnet50,75,16,23.78948001,500,1.069468131,4.71%,,,,,,,,,
densenet201,10,8,208.0434162,105,89.1184736,74.94%,,resnet50,75,32,44.027395,500,1.988560467,4.73%,,,,,,,,,
densenet201,10,8,130.5646083,24,11.63966566,9.79%,,resnet50,90,1,6.142760701,500,0.301707911,5.17%,,,,,,,,,
densenet201,10,8,169.8998607,37,50.97491809,42.86%,,resnet50,90,8,12.53537972,500,1.728395117,15.99%,,,,,,,,,
densenet201,10,8,213.9197546,51,94.99481203,79.88%,,resnet50,90,16,22.06407686,500,1.676314279,8.22%,,,,,,,,,
densenet201,10,8,231.9600443,89,113.0351017,95.05%,,resnet50,90,32,41.51337879,500,3.273448752,8.56%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,186.9851512,,,,,,,,,,,,,,,,,,,,
densenet201,10,16,194.4640801,45,7.478928932,4.00%,,resnet50,10,1,17.30449326,500,0.905481706,5.52%,,,,,,,,,
densenet201,10,16,197.1786322,180,10.19348099,5.45%,,resnet50,10,8,71.01830067,500,2.667626164,3.90%,,,,,,,,,
densenet201,10,16,198.6498476,287,11.66469638,6.24%,,resnet50,10,16,114.5672727,500,3.92988692,3.55%,,,,,,,,,
densenet201,10,16,199.1027542,500,12.11760304,6.48%,,resnet50,10,32,208.7905838,480,5.092908233,2.50%,,,,,,,,,
densenet201,10,16,199.3048714,19,12.31972021,6.59%,,resnet50,25,1,7.503494591,500,0.466080856,6.62%,,,,,,,,,
densenet201,10,16,205.2000861,71,18.21493494,9.74%,,resnet50,25,8,29.06580273,500,1.272159867,4.58%,,,,,,,,,
densenet201,10,16,211.0931502,113,24.10799898,12.89%,,resnet50,25,16,47.87714005,500,2.157328343,4.72%,,,,,,,,,
densenet201,10,16,213.5331004,203,26.54794925,14.20%,,resnet50,25,32,86.93503304,500,3.830344315,4.61%,,,,,,,,,
densenet201,10,16,203.2491646,16,16.26401338,8.70%,,resnet50,50,1,6.556264579,500,0.132552254,2.06%,,,,,,,,,
densenet201,10,16,226.988932,37,40.00378082,21.39%,,resnet50,50,8,16.78299717,500,0.745690276,4.65%,,,,,,,,,
densenet201,10,16,252.4949598,57,65.50980858,35.03%,,resnet50,50,16,29.02626574,500,1.392507003,5.04%,,,,,,,,,
densenet201,10,16,264.3586827,100,77.37353151,41.38%,,resnet50,50,32,52.9498715,500,2.669705448,5.31%,,,,,,,,,
densenet201,10,16,203.8926392,15,16.90748796,9.04%,,resnet50,75,1,6.234157372,500,-0.001176071,-0.02%,,,,,,,,,
densenet201,10,16,248.2365287,28,61.25137747,32.76%,,resnet50,75,8,14.06005164,500,0.861873361,6.53%,,,,,,,,,
densenet201,10,16,297.5043442,40,110.519193,59.11%,,resnet50,75,16,24.00937375,500,1.289361873,5.68%,,,,,,,,,
densenet201,10,16,318.2601946,70,131.2750434,70.21%,,resnet50,75,32,44.57090754,500,2.532073009,6.02%,,,,,,,,,
densenet201,10,16,203.6499095,17,16.66475832,8.91%,,resnet50,90,1,6.763853252,500,0.922800462,15.80%,,,,,,,,,
densenet201,10,16,262.3006961,24,75.31554486,40.28%,,resnet50,90,8,12.62530563,500,1.818321028,16.83%,,,,,,,,,
densenet201,10,16,326.4258665,34,139.4407153,74.57%,,resnet50,90,16,22.28086992,500,1.893107339,9.29%,,,,,,,,,
densenet201,10,16,354.1288835,59,167.1437323,89.39%,,resnet50,90,32,41.98767414,500,3.747744101,9.80%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,331.7106885,,,,,,,,,,,,,,,,,,,,
densenet201,10,32,346.2021667,25,14.49147825,4.37%,,resnet50,10,1,17.55883834,500,1.159826795,7.07%,,,,,,,,,
densenet201,10,32,349.1495559,102,17.43886738,5.26%,,resnet50,10,8,71.23159283,500,2.880918324,4.21%,,,,,,,,,
densenet201,10,32,354.683,11,22.97231154,6.93%,,resnet50,25,1,7.743649343,500,0.706235608,10.04%,,,,,,,,,
densenet201,10,32,364.7662712,40,33.05558271,9.97%,,resnet50,25,8,29.32422421,500,1.530581353,5.51%,,,,,,,,,
densenet201,10,32,360.2659485,10,28.55525999,8.61%,,resnet50,50,1,6.933273218,500,0.509560893,7.93%,,,,,,,,,
densenet201,10,32,404.9309111,21,73.22022261,22.07%,,resnet50,50,8,17.02137088,500,0.98406399,6.14%,,,,,,,,,
densenet201,10,32,360.3247002,9,28.61401175,8.63%,,resnet50,75,1,6.690294462,500,0.454961019,7.30%,,,,,,,,,
densenet201,10,32,443.1717014,16,111.4610129,33.60%,,resnet50,75,8,14.28321321,500,1.085034931,8.22%,,,,,,,,,
densenet201,10,32,362.0405375,9,30.32984902,9.14%,,resnet50,90,1,6.370100613,500,0.529047823,9.06%,,,,,,,,,
densenet201,10,32,464.3924561,14,132.6817676,40.00%,,resnet50,90,8,12.81382387,500,2.00683927,18.57%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,25.71202524,,,,,,,,,,,,,,,,,,,,
densenet201,25,1,26.18413169,321,0.472106448,1.84%,,resnet50,10,1,17.110197,500,0.711185452,4.34%,,,,,,,,,
densenet201,25,1,26.69117939,500,0.979154154,3.81%,,resnet50,10,8,70.66526826,194,2.314593749,3.39%,,,,,,,,,
densenet201,25,1,26.18608328,500,0.474058042,1.84%,,resnet50,10,16,114.7494636,118,4.11207775,3.72%,,,,,,,,,
densenet201,25,1,25.67045739,500,-0.041567854,-0.16%,,resnet50,10,32,209.4429066,64,5.745231018,2.82%,,,,,,,,,
densenet201,25,1,27.66387834,141,1.951853099,7.59%,,resnet50,25,1,7.862754677,500,0.825340942,11.73%,,,,,,,,,
densenet201,25,1,28.36124071,497,2.649215473,10.30%,,resnet50,25,8,28.7967499,500,1.003107045,3.61%,,,,,,,,,
densenet201,25,1,25.82447446,500,0.112449217,0.44%,,resnet50,25,16,47.26300379,280,1.543192075,3.38%,,,,,,,,,
densenet201,25,1,27.33732212,500,1.625296884,6.32%,,resnet50,25,32,85.49316336,164,2.388474645,2.87%,,,,,,,,,
densenet201,25,1,26.94097371,125,1.228948469,4.78%,,resnet50,50,1,6.720851779,500,0.297139454,4.63%,,,,,,,,,
densenet201,25,1,29.48142473,276,3.769399486,14.66%,,resnet50,50,8,16.52616222,500,0.488855326,3.05%,,,,,,,,,
densenet201,25,1,29.81475657,467,4.102731329,15.96%,,resnet50,50,16,28.39609497,500,0.762336231,2.76%,,,,,,,,,
densenet201,25,1,32.22077169,500,6.508746447,25.31%,,resnet50,50,32,51.82913949,318,1.548973444,3.08%,,,,,,,,,
densenet201,25,1,25.53807785,120,-0.173947393,-0.68%,,resnet50,75,1,6.167600385,500,-0.067733058,-1.09%,,,,,,,,,
densenet201,25,1,30.60440438,223,4.892379141,19.03%,,resnet50,75,8,13.82945197,500,0.631273691,4.78%,,,,,,,,,
densenet201,25,1,34.81472109,331,9.102695853,35.40%,,resnet50,75,16,23.45292194,500,0.732910056,3.23%,,,,,,,,,
densenet201,25,1,37.89021958,500,12.17819434,47.36%,,resnet50,75,32,43.39924297,445,1.360408437,3.24%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,48.93665253,,,,,,,,,,,,,,,,,,,,
densenet201,25,8,51.02665804,175,2.090005512,4.27%,,resnet50,10,1,18.02466491,500,1.625653356,9.91%,,,,,,,,,
densenet201,25,8,51.36274712,500,2.426094586,4.96%,,resnet50,10,8,72.63436584,359,4.283691326,6.27%,,,,,,,,,
densenet201,25,8,52.10650217,500,3.169849637,6.48%,,resnet50,10,16,116.9130253,227,6.275639539,5.67%,,,,,,,,,
densenet201,25,8,52.30285039,500,3.366197858,6.88%,,resnet50,10,32,212.9821343,125,9.284458677,4.56%,,,,,,,,,
densenet201,25,8,52.95350101,74,4.016848475,8.21%,,resnet50,25,1,7.832939649,500,0.795525914,11.30%,,,,,,,,,
densenet201,25,8,54.67405183,271,5.737399297,11.72%,,resnet50,25,8,29.98703828,500,2.193395424,7.89%,,,,,,,,,
densenet201,25,8,57.12992996,428,8.193277431,16.74%,,resnet50,25,16,49.48275944,500,3.762947728,8.23%,,,,,,,,,
densenet201,25,8,58.07457899,500,9.137926457,18.67%,,resnet50,25,32,89.98960655,328,6.884917835,8.28%,,,,,,,,,
densenet201,25,8,53.41895582,65,4.482303288,9.16%,,resnet50,50,1,6.901708415,500,0.47799609,7.44%,,,,,,,,,
densenet201,25,8,63.13871499,139,14.20206246,29.02%,,resnet50,50,8,17.69231184,500,1.655004954,10.32%,,,,,,,,,
densenet201,25,8,70.62054594,213,21.68389341,44.31%,,resnet50,50,16,30.34838949,500,2.714630752,9.82%,,,,,,,,,
densenet201,25,8,74.15368416,368,25.21703163,51.53%,,resnet50,50,32,55.130041,500,4.84987495,9.65%,,,,,,,,,
densenet201,25,8,53.46739487,63,4.530742344,9.26%,,resnet50,75,1,6.715372987,500,0.480039544,7.70%,,,,,,,,,
densenet201,25,8,68.65082129,107,19.71416876,40.29%,,resnet50,75,8,14.73647892,500,1.538300638,11.66%,,,,,,,,,
densenet201,25,8,83.53556645,149,34.59891392,70.70%,,resnet50,75,16,25.05556445,500,2.335552565,10.28%,,,,,,,,,
densenet201,25,8,90.69172925,253,41.75507672,85.32%,,resnet50,75,32,46.30928828,500,4.270453747,10.16%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,81.75461838,,,,,,,,,,,,,,,,,,,,
densenet201,25,16,84.26198606,109,2.507367679,3.07%,,resnet50,10,1,18.38747284,500,1.988461289,12.13%,,,,,,,,,
densenet201,25,16,85.16834035,430,3.413721975,4.18%,,resnet50,10,8,73.88403188,500,5.533357366,8.10%,,,,,,,,,
densenet201,25,16,86.17039571,500,4.415777326,5.40%,,resnet50,10,16,118.5235313,368,7.886145471,7.13%,,,,,,,,,
densenet201,25,16,86.42060284,500,4.665984464,5.71%,,resnet50,10,32,216.0419453,203,12.34426968,6.06%,,,,,,,,,
densenet201,25,16,86.65213467,47,4.897516292,5.99%,,resnet50,25,1,8.072217276,500,1.034803541,14.70%,,,,,,,,,
densenet201,25,16,90.08701442,169,8.332396038,10.19%,,resnet50,25,8,30.65778455,500,2.864141694,10.31%,,,,,,,,,
densenet201,25,16,94.05836188,268,12.3037435,15.05%,,resnet50,25,16,50.69259672,500,4.972785008,10.88%,,,,,,,,,
densenet201,25,16,95.62030246,479,13.86568408,16.96%,,resnet50,25,32,92.35888994,500,9.254201218,11.14%,,,,,,,,,
densenet201,25,16,87.52660828,40,5.771989896,7.06%,,resnet50,50,1,6.869002444,500,0.445290119,6.93%,,,,,,,,,
densenet201,25,16,102.1357287,88,20.38111028,24.93%,,resnet50,50,8,18.06556501,500,2.02825812,12.65%,,,,,,,,,
densenet201,25,16,115.1925575,135,33.43793912,40.90%,,resnet50,50,16,31.21468218,500,3.580923438,12.96%,,,,,,,,,
densenet201,25,16,120.7786962,234,39.02407779,47.73%,,resnet50,50,32,56.83354536,500,6.553379307,13.03%,,,,,,,,,
densenet201,25,16,87.68819847,40,5.933580091,7.26%,,resnet50,75,1,7.016139,500,0.780805557,12.52%,,,,,,,,,
densenet201,25,16,111.0888577,68,29.33423927,35.88%,,resnet50,75,8,15.07980927,500,1.881630995,14.26%,,,,,,,,,
densenet201,25,16,135.2286631,95,53.47404469,65.41%,,resnet50,75,16,25.85078992,500,3.130778041,13.78%,,,,,,,,,
densenet201,25,16,145.5072277,164,63.75260931,77.98%,,resnet50,75,32,47.93882555,500,5.899991016,14.03%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,137.9866168,,,,,,,,,,,,,,,,,,,,
densenet201,25,32,144.1656215,65,6.179004679,4.48%,,resnet50,10,1,18.8098585,500,2.410846951,14.70%,,,,,,,,,
densenet201,25,32,146.3059191,255,8.319302294,6.03%,,resnet50,10,8,75.0827657,500,6.732091191,9.85%,,,,,,,,,
densenet201,25,32,149.0452379,28,11.05862115,8.01%,,resnet50,25,1,8.160218108,500,1.122804373,15.95%,,,,,,,,,
densenet201,25,32,155.7131633,101,17.72654652,12.85%,,resnet50,25,8,31.38760177,500,3.593958912,12.93%,,,,,,,,,
densenet201,25,32,149.8686206,25,11.88200381,8.61%,,resnet50,50,1,7.327268605,500,0.90355628,14.07%,,,,,,,,,
densenet201,25,32,177.207783,52,39.22116624,28.42%,,resnet50,50,8,18.55844656,500,2.521139674,15.72%,,,,,,,,,
densenet201,25,32,151.2856612,22,13.29904438,9.64%,,resnet50,75,1,6.683261631,500,0.447928188,7.18%,,,,,,,,,
densenet201,25,32,192.6448765,40,54.65825968,39.61%,,resnet50,75,8,15.49815948,500,2.299981195,17.43%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,24.98200766,,,,,,,,,,,,,,,,,,,,
densenet201,50,1,25.35987683,334,0.377869167,1.51%,,resnet50,10,1,17.18827417,500,0.789262624,4.81%,,,,,,,,,
densenet201,50,1,22.70159125,500,-2.280416409,-9.13%,,resnet50,10,8,71.01494496,164,2.66427045,3.90%,,,,,,,,,
densenet201,50,1,27.58452509,500,2.602517433,10.42%,,resnet50,10,16,114.7190555,124,4.081669745,3.69%,,,,,,,,,
densenet201,50,1,24.2595961,500,-0.722411564,-2.89%,,resnet50,10,32,210.0112948,60,6.31361921,3.10%,,,,,,,,,
densenet201,50,1,26.20370487,145,1.221697213,4.89%,,resnet50,25,1,7.630461817,500,0.593048082,8.43%,,,,,,,,,
densenet201,50,1,24.89081293,500,-0.091194725,-0.37%,,resnet50,25,8,28.75790081,442,0.964257952,3.47%,,,,,,,,,
densenet201,50,1,25.90859424,500,0.926586578,3.71%,,resnet50,25,16,47.31225185,281,1.592440145,3.48%,,,,,,,,,
densenet201,50,1,25.45156717,500,0.469559509,1.88%,,resnet50,25,32,85.60254061,153,2.497851888,3.01%,,,,,,,,,
densenet201,50,1,28.7781028,125,3.796095138,15.20%,,resnet50,50,1,7.15691232,500,0.733199995,11.41%,,,,,,,,,
densenet201,50,1,27.42099776,298,2.4389901,9.76%,,resnet50,50,8,16.57988496,500,0.542578074,3.38%,,,,,,,,,
densenet201,50,1,28.21075814,496,3.228750476,12.92%,,resnet50,50,16,28.51558983,500,0.881831088,3.19%,,,,,,,,,
densenet201,50,1,27.61269369,500,2.630686027,10.53%,,resnet50,50,32,52.10508787,271,1.824921821,3.63%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,30.64201572,,,,,,,,,,,,,,,,,,,,
densenet201,50,8,30.94200388,309,0.29998816,0.98%,,resnet50,10,1,19.40278057,500,3.003769017,18.32%,,,,,,,,,
densenet201,50,8,31.20573293,500,0.563717209,1.84%,,resnet50,10,8,77.40404109,207,9.053366578,13.25%,,,,,,,,,
densenet201,50,8,31.82734388,500,1.185328164,3.87%,,resnet50,10,16,123.8177985,132,13.1804127,11.91%,,,,,,,,,
densenet201,50,8,31.89949844,500,1.25748272,4.10%,,resnet50,10,32,225.4567108,73,21.75903522,10.68%,,,,,,,,,
densenet201,50,8,32.49132401,132,1.849308286,6.04%,,resnet50,25,1,8.636508225,500,1.59909449,22.72%,,,,,,,,,
densenet201,50,8,34.00333872,472,3.361322997,10.97%,,resnet50,25,8,32.66875632,500,4.875113461,17.54%,,,,,,,,,
densenet201,50,8,35.71304586,500,5.07103014,16.55%,,resnet50,25,16,53.60880548,340,7.888993767,17.26%,,,,,,,,,
densenet201,50,8,36.26149744,500,5.619481717,18.34%,,resnet50,25,32,97.13170412,191,14.0270154,16.88%,,,,,,,,,
densenet201,50,8,33.09774622,101,2.455730496,8.01%,,resnet50,50,1,6.7247305,500,0.301018175,4.69%,,,,,,,,,
densenet201,50,8,39.22816143,241,8.586145708,28.02%,,resnet50,50,8,19.17747384,500,3.140166949,19.58%,,,,,,,,,
densenet201,50,8,43.84880711,367,13.20679139,43.10%,,resnet50,50,16,32.64839897,500,5.014640228,18.15%,,,,,,,,,
densenet201,50,8,46.11492906,500,15.47291334,50.50%,,resnet50,50,32,59.21522931,396,8.935063264,17.77%,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,49.25181705,,,,,,,,,,,,,,,,,,,,
densenet201,50,16,50.31777158,208,1.065954532,2.16%,,resnet50,10,1,21.13098366,500,4.731972112,28.86%,,,,,,,,,
densenet201,50,16,51.15452206,500,1.902705014,3.86%,,resnet50,10,8,83.44845356,312,15.09777905,22.09%,,,,,,,,,
densenet201,50,16,52.18085267,500,2.929035619,5.95%,,resnet50,10,16,133.0764471,200,22.43906134,20.28%,,,,,,,,,
densenet201,50,16,52.36517361,500,3.113356565,6.32%,,resnet50,10,32,242.9950652,110,39.29738957,19.29%,,,,,,,,,
densenet201,50,16,52.38591155,88,3.134094501,6.36%,,resnet50,25,1,9.186443703,500,2.149029968,30.54%,,,,,,,,,
densenet201,50,16,55.31570204,317,6.063884985,12.31%,,resnet50,25,8,35.47231441,500,7.678671555,27.63%,,,,,,,,,
densenet201,50,16,58.22016499,499,8.968347943,18.21%,,resnet50,25,16,58.78385019,500,13.06403848,28.57%,,,,,,,,,
densenet201,50,16,59.18715955,500,9.935342496,20.17%,,resnet50,25,32,106.0657607,283,22.96107194,27.63%,,,,,,,,,
densenet201,50,16,53.59045535,67,4.338638304,8.81%,,resnet50,50,1,7.155679364,500,0.731967039,11.39%,,,,,,,,,
densenet201,50,16,62.32221254,166,13.07039549,26.54%,,resnet50,50,8,20.79976593,500,4.762459036,29.70%,,,,,,,,,
