,,,,,,,,,,,,,,,,,hit sum,miss sum,hit+miss sum,hit rate,l1 read from l2,l1 write to l2,l1 read+write from/to l2,l2 read from dram,l2 write to dram,l2 read+write from/to dram,,,,,,,,,,,,,,,
densenet201,25,8,51.71740743,500,2.780754903,0.0568,,vgg19,10,16,219.0550688,112,10.10909363,0.0484,,,208898365,205527704,414426069,0.504066661,399110031,180186123,579296154,221763990,173204529,394968519,,4.464285714,,46793233.76,46038205.7,92831439.46,0.112910932,89400646.94,40361691.55,129762338.5,49675133.76,38797814.5,88472948.26,177821909,0.497536826
densenet201,25,8,51.7934241,500,2.856771565,0.0584,,vgg19,10,32,419.9949719,54,24.27931125,0.0614,,,391207267,411481554,802688821,0.487371017,775136976,350363849,1125500825,443584308,342512658,786096966,,9.259259259,,42250384.84,44440007.83,86690392.67,0.05263607,83714793.41,37839295.69,121554089.1,47907105.26,36991367.06,84898472.33,177821909,0.477435389
densenet201,25,8,56.14540194,106,7.208749407,0.1473,,vgg19,25,1,11.64762684,500,0.999189691,0.0938,,,37250499,46388936,83639435,0.445370046,81976780,10680776,92657556,47238505,8568473,55806978,,0.212,,175709900.9,218815735.8,394525636.8,2.100802103,386682924.5,50381018.87,437063943.4,222823136.8,40417325.47,263240462.3,177821909,1.480360118
densenet201,25,8,54.24930054,500,5.312648015,0.1086,,vgg19,25,8,70.76071884,380,4.001137848,0.0599,,,213072010,157255434,370327444,0.575361112,360713312,97729549,458442861,162493998,92326125,254820123,,1.315789474,,161934727.6,119514129.8,281448857.4,0.437274445,274142117.1,74274457.24,348416574.4,123495438.5,70167855,193663293.5,177821909,1.089085673
densenet201,25,8,55.77067519,500,6.834022664,0.1397,,vgg19,25,16,86.80892357,318,5.560345915,0.0684,,,234274095,206555530,440829625,0.531439091,425715259,180299365,606014624,213214860,173246477,386461337,,1.572327044,,148998324.4,131369317.1,280367641.5,0.337995262,270754904.7,114670396.1,385425300.9,135604651,110184759.4,245789410.3,177821909,1.382222313
densenet201,25,8,55.83986732,500,6.903214787,0.1411,,vgg19,25,32,166.1685972,162,10.17991569,0.0653,,,391513634,412384078,803897712,0.487019217,776227951,350432906,1126660857,425121517,342057003,767178520,,3.086419753,,126850417.4,133612441.3,260462858.7,0.157794226,251497856.1,113540261.5,365038117.7,137739371.5,110826469,248565840.5,177821909,1.397835857
densenet201,25,8,67.11080962,52,18.17415709,0.3714,,vgg19,50,1,6.882282947,500,0.759744056,0.1241,,,45933296,37415646,83348942,0.551096329,81750879,10678800,92429679,38032100,7329013,45361113,,0.104,,441666307.7,359765826.9,801432134.6,5.299003168,786066144.2,102680769.2,888746913.5,365693269.2,70471278.85,436164548.1,177821909,2.4528167
densenet201,25,8,64.49498132,307,15.55832879,0.3179,,vgg19,50,8,39.34022338,500,3.672329701,0.103,,,231660727,143060350,374721077,0.618221769,364032546,97702421,461734967,145878622,91295453,237174075,,0.614,,377297601,232997312.7,610294913.7,1.006875845,592886882.7,159124464.2,752011346.9,237587332.2,148689662.9,386276995.1,177821909,2.172268858
densenet201,25,8,69.61727683,364,20.6806243,0.4226,,vgg19,50,16,50.29761745,500,4.636739965,0.1015,,,232512160,211008786,443520946,0.524241667,426706305,180193792,606900097,214680923,172493523,387174446,,0.728,,319384835.2,289847233.5,609232068.7,0.72011218,586135034.3,247518945.1,833653979.4,294891377.7,236941652.5,531833030.2,177821909,2.99081836
densenet201,25,8,70.03948297,500,21.10283044,0.4312,,vgg19,50,32,95.85772868,361,8.535501278,0.0977,,,442836977,414828474,857665451,0.516328338,828726772,350379720,1179106492,421560625,341791298,763351923,,1.385041551,,319728297.4,299506158.2,619234455.6,0.37278906,598340729.4,252974157.8,851314887.2,304366771.3,246773317.2,551140088.4,177821909,3.09939361
densenet201,25,8,74.94226465,39,26.00561212,0.5314,,vgg19,75,1,5.732184765,500,0.606955988,0.1184,,,49884325,35019084,84903409,0.587542074,81794479,10675275,92469754,35423817,7698951,43122768,,0.078,,639542628.2,448962615.4,1088505244,7.53259069,1048647167,136862500,1185509667,454151500,98704500,552856000,177821909,3.109043217
densenet201,25,8,73.49579933,212,24.5591468,0.5019,,vgg19,75,8,30.86722031,500,2.748340314,0.0977,,,272671986,136257924,408929910,0.66679394,399391988,97693757,497085745,138304966,91756818,230061784,,0.424,,643094306.6,321363028.3,964457334.9,1.572627218,941962235.8,230409804.2,1172372040,326190957.5,216407589.6,542598547.2,177821909,3.051359364
densenet201,25,8,84.91642589,244,35.97977336,0.7352,,vgg19,75,16,41.08041927,500,3.537976406,0.0942,,,262989497,209338010,472327507,0.556794794,454961700,180255531,635217231,212157021,173759459,385916480,,0.488,,538912903.7,428971332,967884235.7,1.140972939,932298565.6,369376088.1,1301674654,434747993.9,356064465.2,790812459,177821909,4.447216113
densenet201,25,8,85.41003999,461,36.47338746,0.7453,,vgg19,75,32,78.10905908,500,6.614508382,0.0925,,,436351489,421837248,858188737,0.508456322,829666792,350338623,1180005415,426665093,341441363,768106456,,0.922,,473266257,457524130.2,930790387.2,0.551471065,899855522.8,379976814.5,1279832337,462760404.6,370326857.9,833087262.5,177821909,4.684952867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,81.75461838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,25,16,86.01221884,177,4.257600462,0.0521,,vgg19,10,1,30.02333812,500,2.56418042,0.0934,,,37387583,46526792,83914375,0.445544437,82085524,10681245,92766769,48848910,8061323,56910233,,0.354,,105614641.2,131431615.8,237046257.1,1.258600106,231880011.3,30173008.47,262053019.8,137991271.2,22772098.87,160763370.1,416648674,0.38584875
densenet201,25,16,85.32221657,500,3.567598188,0.0436,,vgg19,10,8,184.3885319,225,11.4601766,0.0663,,,188278242,156733336,345011578,0.545715721,335344902,97694348,433039250,170199768,91653849,261853617,,2.222222222,,84725208.9,70530001.2,155255210.1,0.245572074,150905205.9,43962456.6,194867662.5,76589895.6,41244232.05,117834127.6,416648674,0.282814119
densenet201,25,16,85.89195461,500,4.137336225,0.0506,,vgg19,10,16,221.9967529,187,13.0507777,0.0625,,,208898365,205527704,414426069,0.504066661,399110031,180186123,579296154,221763990,173204529,394968519,,2.673796791,,78127988.51,76867361.3,154995349.8,0.188520931,149267151.6,67389610,216656761.6,82939732.26,64778493.85,147718226.1,416648674,0.354539053
densenet201,25,16,86.02700922,500,4.272390836,0.0523,,vgg19,10,32,426.1179845,94,30.40232383,0.0768,,,391207267,411481554,802688821,0.487371017,775136976,350363849,1125500825,443584308,342512658,786096966,,5.319148936,,73546966.2,77358532.15,150905498.3,0.091625751,145725751.5,65868403.61,211594155.1,83393849.9,64392379.7,147786229.6,416648674,0.354702268
densenet201,25,16,92.9561726,66,11.20155422,0.137,,vgg19,25,1,11.90029478,500,1.251857629,0.1176,,,37250499,46388936,83639435,0.445370046,81976780,10680776,92657556,47238505,8568473,55806978,,0.132,,282200750,351431333.3,633632083.3,3.374015499,621036212.1,80914969.7,701951181.8,357867462.1,64912674.24,422780136.4,416648674,1.014716145
densenet201,25,16,90.24631642,404,8.491698039,0.1039,,vgg19,25,8,72.32992365,500,5.570342655,0.0834,,,213072010,157255434,370327444,0.575361112,360713312,97729549,458442861,162493998,92326125,254820123,,0.808,,263702982.7,194623061.9,458326044.6,0.712080584,446427366.3,120952412.1,567379778.5,201106433.2,114265006.2,315371439.4,416648674,0.75692414
densenet201,25,16,92.61241408,485,10.8577957,0.1328,,vgg19,25,16,88.96885806,500,7.720280413,0.095,,,234274095,206555530,440829625,0.531439091,425715259,180299365,606014624,213214860,173246477,386461337,,0.97,,241519685.6,212943845.4,454463530.9,0.547875351,438881710.3,185875634,624757344.3,219809134,178604615.5,398413749.5,416648674,0.956234291
densenet201,25,16,92.65355571,500,10.89893733,0.1333,,vgg19,25,32,170.2040557,266,14.21537423,0.0911,,,391513634,412384078,803897712,0.487019217,776227951,350432906,1126660857,425121517,342057003,767178520,,1.879699248,,208285253.3,219388329.5,427673582.8,0.259094223,412953269.9,186430306,599383575.9,226164647,181974325.6,408138972.6,416648674,0.979575835
densenet201,25,16,108.9905338,33,27.23591539,0.3331,,vgg19,50,1,7.037937469,500,0.915398578,0.1495,,,45933296,37415646,83348942,0.551096329,81750879,10678800,92429679,38032100,7329013,45361113,,0.066,,695959030.3,566903727.3,1262862758,8.349944386,1238649682,161800000,1400449682,576243939.4,111045651.5,687289590.9,416648674,1.64956625
densenet201,25,16,105.9015327,192,24.14691435,0.2954,,vgg19,50,8,40.21317637,500,4.545282689,0.1274,,,231660727,143060350,374721077,0.618221769,364032546,97702421,461734967,145878622,91295453,237174075,,0.384,,603283143.2,372552994.8,975836138,1.609952523,948001421.9,254433388,1202434810,379892244.8,237748575.5,617640820.3,416648674,1.482401982
densenet201,25,16,114.1336299,229,32.3790115,0.3961,,vgg19,50,16,51.67224742,500,6.011369931,0.1317,,,232512160,211008786,443520946,0.524241667,426706305,180193792,606900097,214680923,172493523,387174446,,0.458,,507668471.6,460717873.4,968386345,1.14463246,931673155,393436227.1,1325109382,468735639.7,376623412.7,845359052.4,416648674,2.028949341
densenet201,25,16,114.775797,433,33.02117865,0.4039,,vgg19,50,32,98.33994583,500,11.01771843,0.1262,,,442836977,414828474,857665451,0.516328338,828726772,350379720,1179106492,421560625,341791298,763351923,,0.866,,511359095.8,479016713.6,990375809.5,0.596222099,956959321,404595519.6,1361554841,486790560,394678173.2,881468733.3,416648674,2.115616317
densenet201,25,16,120.4097137,25,38.65509537,0.4728,,vgg19,75,1,5.845969912,500,0.720741135,0.1406,,,49884325,35019084,84903409,0.587542074,81794479,10675275,92469754,35423817,7698951,43122768,,0.05,,997686500,700381680,1698068180,11.75084148,1635889580,213505500,1849395080,708476340,153979020,862455360,416648674,2.069982251
densenet201,25,16,119.911552,133,38.15693365,0.4667,,vgg19,75,8,31.49431053,500,3.375430528,0.12,,,272671986,136257924,408929910,0.66679394,399391988,97693757,497085745,138304966,91756818,230061784,,0.266,,1025082654,512247834.6,1537330489,2.506744137,1501473639,367269763.2,1868743402,519943481.2,344950443.6,864893924.8,416648674,2.075835059
densenet201,25,16,137.2652265,156,55.51060808,0.679,,vgg19,75,16,42.20321677,500,4.660773914,0.1241,,,262989497,209338010,472327507,0.556794794,454961700,180255531,635217231,212157021,173759459,385916480,,0.312,,842915054.5,670955160.3,1513870215,1.784598699,1458210577,577742086.5,2035952663,679990451.9,556921342.9,1236911795,416648674,2.968716504
densenet201,25,16,138.0163447,294,56.2617263,0.6882,,vgg19,75,32,80.08551932,500,8.590968618,0.1202,,,436351489,421837248,858188737,0.508456322,829666792,350338623,1180005415,426665093,341441363,768106456,,0.588,,742094369,717410285.7,1459504655,0.864721636,1410997946,595813984.7,2006811930,725620906.5,580682590.1,1306303497,416648674,3.13526378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,137.9866168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,25,32,148.1974339,105,10.21081711,0.074,,vgg19,10,1,30.51024879,500,3.051091087,0.1111,,,37387583,46526792,83914375,0.445544437,82085524,10681245,92766769,48848910,8061323,56910233,,0.21,,178036109.5,221556152.4,399592261.9,2.121640178,390883447.6,50863071.43,441746519,232613857.1,38387252.38,271001109.5,,
densenet201,25,32,161.1137132,39,23.12709639,0.1676,,vgg19,25,1,12.17526183,500,1.526824683,0.1434,,,37250499,46388936,83639435,0.445370046,81976780,10680776,92657556,47238505,8568473,55806978,,0.078,,477570500,594729948.7,1072300449,5.709872383,1050984359,136933025.6,1187917385,605621859,109852217.9,715474076.9,,
densenet201,25,32,188.0686302,20,50.08201342,0.3629,,vgg19,50,1,7.168853316,500,1.046314425,0.1709,,,45933296,37415646,83348942,0.551096329,81750879,10678800,92429679,38032100,7329013,45361113,,0.04,,1148332400,935391150,2083723550,13.77740824,2043771975,266970000,2310741975,950802500,183225325,1134027825,,
densenet201,25,32,208.7097209,15,70.72310407,0.5125,,vgg19,75,1,5.975112065,500,0.849883288,0.1658,,,49884325,35019084,84903409,0.587542074,81794479,10675275,92469754,35423817,7698951,43122768,,0.03,,1662810833,1167302800,2830113633,19.58473579,2726482633,355842500,3082325133,1180793900,256631700,1437425600,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,24.98200766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,50,1,27.75458965,500,2.772581993,0.111,,vgg19,10,1,29.36364793,476,1.90449023,0.0694,,,37387583,46526792,83914375,0.445544437,82085524,10681245,92766769,48848910,8061323,56910233,,1.050420168,,35592979.02,44293505.98,79886485,0.424158304,78145418.85,10168545.24,88313964.09,46504162.32,7674379.496,54178541.82,,
densenet201,50,1,22.86615487,500,-2.115852795,-0.0847,,vgg19,10,8,180.4060051,57,7.477649756,0.0432,,,188278242,156733336,345011578,0.545715721,335344902,97694348,433039250,170199768,91653849,261853617,,8.771929825,,21463719.59,17867600.3,39331319.89,0.062211592,38229318.83,11137155.67,49366474.5,19402773.55,10448538.79,29851312.34,,
densenet201,50,1,23.27530089,500,-1.706706772,-0.0683,,vgg19,10,16,216.2357905,47,7.289815296,0.0349,,,208898365,205527704,414426069,0.504066661,399110031,180186123,579296154,221763990,173204529,394968519,,10.63829787,,19636446.31,19319604.18,38956050.49,0.047382266,37516342.91,16937495.56,54453838.48,20845815.06,16281225.73,37127040.79,,
densenet201,50,1,26.451997,500,1.469989338,0.0588,,vgg19,10,32,413.4227028,24,17.70704209,0.0447,,,391207267,411481554,802688821,0.487371017,775136976,350363849,1125500825,443584308,342512658,786096966,,20.83333333,,18777948.82,19751114.59,38529063.41,0.023393809,37206574.85,16817464.75,54024039.6,21292046.78,16440607.58,37732654.37,,
densenet201,50,1,26.71085671,210,1.72884905,0.0692,,vgg19,25,1,11.19908359,500,0.550646441,0.0517,,,37250499,46388936,83639435,0.445370046,81976780,10680776,92657556,47238505,8568473,55806978,,0.42,,88691664.29,110449847.6,199141511.9,1.060404871,195182809.5,25430419.05,220613228.6,112472631,20401126.19,132873757.1,,
densenet201,50,1,26.96251628,500,1.980508621,0.0793,,vgg19,25,8,68.79891988,193,2.039338885,0.0305,,,213072010,157255434,370327444,0.575361112,360713312,97729549,458442861,162493998,92326125,254820123,,2.590673575,,82245795.86,60700597.52,142946393.4,0.222089389,139235338.4,37723605.91,176958944.3,62722683.23,35637884.25,98360567.48,,
densenet201,50,1,26.37355975,500,1.391552086,0.0557,,vgg19,25,16,83.44502992,154,2.196452265,0.027,,,234274095,206555530,440829625,0.531439091,425715259,180299365,606014624,213214860,173246477,386461337,,3.246753247,,72156421.26,63619103.24,135775524.5,0.16368324,131120299.8,55532204.42,186652504.2,65670176.88,53359914.92,119030091.8,,
densenet201,50,1,27.62638284,500,2.644375179,0.1059,,vgg19,25,32,159.8791461,81,3.890464558,0.0249,,,391513634,412384078,803897712,0.487019217,776227951,350432906,1126660857,425121517,342057003,767178520,,6.172839506,,63425208.71,66806220.64,130231429.3,0.078897113,125748928.1,56770130.77,182519058.8,68869685.75,55413234.49,124282920.2,,
densenet201,50,1,26.39163301,123,1.40962535,0.0564,,vgg19,50,1,6.461316104,500,0.338777213,0.0553,,,45933296,37415646,83348942,0.551096329,81750879,10678800,92429679,38032100,7329013,45361113,,0.246,,186720715.4,152096122,338816837.4,2.240228982,332320646.3,43409756.1,375730402.4,154602032.5,29792735.77,184394768.3,,
densenet201,50,1,26.28171524,500,1.299707584,0.052,,vgg19,50,8,37.27747891,353,1.609585227,0.0451,,,231660727,143060350,374721077,0.618221769,364032546,97702421,461734967,145878622,91295453,237174075,,1.416430595,,163552473.3,101000607.1,264553080.4,0.436464569,257006977.5,68977909.23,325984886.7,102990307.1,64454589.82,167444897,,
densenet201,50,1,27.0756291,500,2.093621437,0.0838,,vgg19,50,16,47.53407833,284,1.873200839,0.041,,,232512160,211008786,443520946,0.524241667,426706305,180193792,606900097,214680923,172493523,387174446,,1.76056338,,132066906.9,119852990.4,251919897.3,0.297769267,242369181.2,102350073.9,344719255.1,121938764.3,97976321.06,219915085.3,,
densenet201,50,1,27.83800202,500,2.855994358,0.1143,,vgg19,50,32,90.56999667,149,3.247769274,0.0372,,,442836977,414828474,857665451,0.516328338,828726772,350379720,1179106492,421560625,341791298,763351923,,3.355704698,,131965419.1,123618885.3,255584304.4,0.153865845,246960578.1,104413156.6,351373734.6,125625066.3,101853806.8,227478873.1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,30.64201572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,50,8,31.45366485,500,0.811649132,0.0265,,vgg19,10,1,31.73852438,497,4.279366681,0.1558,,,37387583,46526792,83914375,0.445544437,82085524,10681245,92766769,48848910,8061323,56910233,,1.006036217,,37163257.5,46247631.25,83410888.75,0.442871171,81593010.86,10617157.53,92210168.39,48555816.54,8012955.062,56568771.6,,
densenet201,50,8,31.10132201,500,0.45930629,0.015,,vgg19,10,8,192.0660159,74,19.13766061,0.1107,,,188278242,156733336,345011578,0.545715721,335344902,97694348,433039250,170199768,91653849,261853617,,6.756756757,,27865179.82,23196533.73,51061713.54,0.080765927,49631045.5,14458763.5,64089809,25189565.66,13564769.65,38754335.32,,
densenet201,50,8,31.32248082,500,0.680465104,0.0222,,vgg19,10,16,229.8682719,61,20.92229667,0.1001,,,208898365,205527704,414426069,0.504066661,399110031,180186123,579296154,221763990,173204529,394968519,,8.196721311,,25485600.53,25074379.89,50559980.42,0.061496133,48691423.78,21982707.01,70674130.79,27055206.78,21130952.54,48186159.32,,
densenet201,50,8,31.47862725,500,0.836611527,0.0273,,vgg19,10,32,441.9259426,28,46.21028186,0.1168,,,391207267,411481554,802688821,0.487371017,775136976,350363849,1125500825,443584308,342512658,786096966,,17.85714286,,21907606.95,23042967.02,44950573.98,0.027292777,43407670.66,19620375.54,63028046.2,24840721.25,19180708.85,44021430.1,,
densenet201,50,8,34.84910836,183,4.207092637,0.1373,,vgg19,25,1,12.69079578,500,2.042358632,0.1918,,,37250499,46388936,83639435,0.445370046,81976780,10680776,92657556,47238505,8568473,55806978,,0.366,,101777319.7,126745726.8,228523046.4,1.216858049,223980273.2,29182448.09,253162721.3,129066953.6,23411128.42,152478082,,
densenet201,50,8,33.71097005,500,3.068954327,0.1002,,vgg19,25,8,75.99885447,218,9.239273481,0.1384,,,213072010,157255434,370327444,0.575361112,360713312,97729549,458442861,162493998,92326125,254820123,,2.293577982,,92899396.36,68563369.22,161462765.6,0.250857445,157271004,42610083.36,199881087.4,70847383.13,40254190.5,111101573.6,,
densenet201,50,8,34.62805176,500,3.986036038,0.1301,,vgg19,25,16,93.09560671,182,11.84702906,0.1458,,,234274095,206555530,440829625,0.531439091,425715259,180299365,606014624,213214860,173246477,386461337,,2.747252747,,85275770.58,75186212.92,160461983.5,0.193443829,154960354.3,65628968.86,220589323.1,77610209.04,63061717.63,140671926.7,,
densenet201,50,8,34.59759071,500,3.955574986,0.1291,,vgg19,25,32,177.0445201,91,21.05583862,0.135,,,391513634,412384078,803897712,0.487019217,776227951,350432906,1126660857,425121517,342057003,767178520,,5.494505495,,71255481.39,75053902.2,146309383.6,0.088637497,141273487.1,63778788.89,205052276,77372116.09,62254374.55,139626490.6,,
densenet201,50,8,41.24231699,92,10.60030127,0.3459,,vgg19,50,1,7.481842561,500,1.35930367,0.222,,,45933296,37415646,83348942,0.551096329,81750879,10678800,92429679,38032100,7329013,45361113,,0.184,,249637478.3,203345902.2,452983380.4,2.995088747,444298255.4,58036956.52,502335212,206696195.7,39831592.39,246527788,,
densenet201,50,8,39.96825195,500,9.326236225,0.3044,,vgg19,50,8,42.14472206,474,6.476828377,0.1816,,,231660727,143060350,374721077,0.618221769,364032546,97702421,461734967,145878622,91295453,237174075,,1.054852321,,219614369.2,135621211.8,355235581,0.586074237,345102853.6,92621895.11,437724748.7,138292933.7,86548089.44,224841023.1,,
densenet201,50,8,43.17937531,500,12.53735959,0.4092,,vgg19,50,16,53.77157745,401,8.11069996,0.1776,,,232512160,211008786,443520946,0.524241667,426706305,180193792,606900097,214680923,172493523,387174446,,1.246882793,,186474752.3,169229046.4,355703798.7,0.420441817,342218456.6,144515421.2,486733877.8,172174100.2,138339805.4,310513905.7,,
densenet201,50,8,43.38443515,500,12.74241943,0.4158,,vgg19,50,32,102.2718249,207,14.9495975,0.1712,,,442836977,414828474,857665451,0.516328338,828726772,350379720,1179106492,421560625,341791298,763351923,,2.415458937,,183334508.5,171738988.2,355073496.7,0.213759932,343092883.6,145057204.1,488150087.7,174526098.8,141501597.4,316027696.1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,49.25181705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,50,16,51.69282135,331,2.441004303,0.0496,,vgg19,10,1,34.01920893,500,6.560051227,0.2389,,,37387583,46526792,83914375,0.445544437,82085524,10681245,92766769,48848910,8061323,56910233,,0.662,,56476711.48,70282163.14,126758874.6,0.673027851,123996259.8,16134811.18,140131071,73789894.26,12177225.08,85967119.34,410431167,0.209455632
densenet201,50,16,51.29690878,500,2.045091733,0.0415,,vgg19,10,8,203.5123484,120,30.58399313,0.1769,,,188278242,156733336,345011578,0.545715721,335344902,97694348,433039250,170199768,91653849,261853617,,4.166666667,,45186778.08,37616000.64,82802778.72,0.130971773,80482776.48,23446643.52,103929420,40847944.32,21996923.76,62844868.08,410431168,0.153119141
densenet201,50,16,51.69182019,500,2.44000314,0.0495,,vgg19,10,16,245.0259928,99,36.08001761,0.1727,,,208898365,205527704,414426069,0.504066661,399110031,180186123,579296154,221763990,173204529,394968519,,5.050505051,,41361876.27,40694485.39,82056361.66,0.099805199,79023786.14,35676852.35,114700638.5,43909270.02,34294496.74,78203766.76,410431169,0.190540516
densenet201,50,16,51.73537879,500,2.483561742,0.0504,,vgg19,10,32,467.7823099,48,72.06664915,0.1821,,,391207267,411481554,802688821,0.487371017,775136976,350363849,1125500825,443584308,342512658,786096966,,10.41666667,,37555897.63,39502229.18,77058126.82,0.046787618,74413149.7,33634929.5,108048079.2,42584093.57,32881215.17,75465308.74,410431170,0.183868366
densenet201,50,16,57.01910432,122,7.767287267,0.1577,,vgg19,25,1,13.73216704,500,3.083729894,0.2896,,,37250499,46388936,83639435,0.445370046,81976780,10680776,92657556,47238505,8568473,55806978,,0.244,,152665979.5,190118590.2,342784569.7,1.825287073,335970409.8,43773672.13,379744082,193600430.3,35116692.62,228717123,410431171,0.557260606
densenet201,50,16,55.57888898,500,6.327071927,0.1285,,vgg19,25,8,81.84606003,336,15.08647904,0.226,,,213072010,157255434,370327444,0.575361112,360713312,97729549,458442861,162493998,92326125,254820123,,1.488095238,,143184390.7,105675651.6,248860042.4,0.386642667,242399345.7,65674256.93,308073602.6,109195966.7,62043156,171239122.7,410431172,0.417217634
densenet201,50,16,57.11815841,500,7.866341359,0.1597,,vgg19,25,16,100.8052548,279,19.55667719,0.2407,,,234274095,206555530,440829625,0.531439091,425715259,180299365,606014624,213214860,173246477,386461337,,1.792114695,,130724945,115257985.7,245982930.8,0.296543013,237549114.5,100607045.7,338156160.2,118973891.9,96671534.17,215645426,410431173,0.525411909
densenet201,50,16,57.2116931,500,7.95987605,0.1616,,vgg19,25,32,192.0525604,143,36.06387895,0.2312,,,391513634,412384078,803897712,0.487019217,776227951,350432906,1126660857,425121517,342057003,767178520,,3.496503497,,111972899.3,117941846.3,229914745.6,0.139287496,222001194,100223811.1,322225005.1,121584753.9,97828302.86,219413056.7,410431174,0.534591597
densenet201,50,16,65.80532662,61,16.55350957,0.3361,,vgg19,50,1,7.93313772,500,1.810598829,0.2957,,,45933296,37415646,83348942,0.551096329,81750879,10678800,92429679,38032100,7329013,45361113,,0.122,,376502426.2,306685623,683188049.2,4.517183028,670089172.1,87531147.54,757620319.7,311738524.6,60073877.05,371812401.6,410431175,0.905906823
densenet201,50,16,64.83019121,352,15.57837416,0.3163,,vgg19,50,8,45.27375697,500,9.605863293,0.2693,,,231660727,143060350,374721077,0.618221769,364032546,97702421,461734967,145878622,91295453,237174075,,0.704,,329063532.7,203210724.4,532274257.1,0.878155921,517091684.7,138781848,655873532.7,207213951.7,129681041.2,336894992.9,410431176,0.820831878
densenet201,50,16,69.95775722,419,20.70594017,0.4204,,vgg19,50,16,58.209872,500,12.54899451,0.2748,,,232512160,211008786,443520946,0.524241667,426706305,180193792,606900097,214680923,172493523,387174446,,0.838,,277460811.5,251800460.6,529261272.1,0.625586715,509196068,215028391.4,724224459.4,256182485.7,205839526.3,462022011.9,410431177,1.125699113
densenet201,50,16,70.5929836,500,21.34116655,0.4333,,vgg19,50,32,110.5772187,315,23.25499128,0.2663,,,442836977,414828474,857665451,0.516328338,828726772,350379720,1179106492,421560625,341791298,763351923,,1.587301587,,278987295.5,261341938.6,540329234.1,0.325286853,522097866.4,220739223.6,742837090,265583193.8,215328517.7,480911711.5,410431178,1.171723147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,85.30582626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,50,32,90.91590157,200,5.610075306,0.0658,,vgg19,10,1,35.89154507,500,8.432387374,0.3071,,,37387583,46526792,83914375,0.445544437,82085524,10681245,92766769,48848910,8061323,56910233,,0.4,,93468957.5,116316980,209785937.5,1.113861094,205213810,26703112.5,231916922.5,122122275,20153307.5,142275582.5,,
densenet201,50,32,100.4345223,74,15.12869601,0.1773,,vgg19,25,1,14.55014646,500,3.901709313,0.3664,,,37250499,46388936,83639435,0.445370046,81976780,10680776,92657556,47238505,8568473,55806978,,0.148,,251692560.8,313438756.8,565131317.6,3.009257066,553897162.2,72167405.41,626064567.6,319179087.8,57895087.84,377074175.7,,
densenet201,50,32,116.0775462,37,30.77171994,0.3607,,vgg19,50,1,8.425349512,500,2.302810621,0.3761,,,45933296,37415646,83348942,0.551096329,81750879,10678800,92429679,38032100,7329013,45361113,,0.074,,620720216.2,505616837.8,1126337054,7.447247695,1104741608,144308108.1,1249049716,513947297.3,99040716.22,612988013.5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,origin,,24.84841236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
densenet201,75,1,26.05441673,500,1.206004369,0.0485,,vgg19,10,1,29.20469302,448,1.745535319,0.0636,,,37387583,46526792,83914375,0.445544437,82085524,10681245,92766769,48848910,8061323,56910233,,1.116071429,,33499274.37,41688005.63,75187280,0.399207816,73548629.5,9570395.52,83119025.02,43768623.36,7222945.408,50991568.77,,
densenet201,75,1,24.40847042,500,-0.439941943,-0.0177,,vgg19,10,8,180.2883308,61,7.359975529,0.0426,,,188278242,156733336,345011578,0.545715721,335344902,97694348,433039250,170199768,91653849,261853617,,8.196721311,,22969945.52,19121466.99,42091412.52,0.066577318,40912078.04,11918710.46,52830788.5,20764371.7,11181769.58,31946141.27,,
densenet201,75,1,25.11474641,500,0.26633405,0.0107,,vgg19,10,16,215.9193657,51,6.973390477,0.0334,,,208898365,205527704,414426069,0.504066661,399110031,180186123,579296154,221763990,173204529,394968519,,9.803921569,,21307633.23,20963825.81,42271459.04,0.051414799,40709223.16,18378984.55,59088207.71,22619926.98,17666861.96,40286788.94,,
