resnet50,origin,,16.39901155,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,25,1,10.7341144,266,3.696700661,52.53%,,vgg19,75,1,5.640867705,500,0.515638928,10.06%,,,,,,,,,,,,,,
resnet50,25,1,10.42851468,500,3.39110095,48.19%,,vgg19,75,8,30.23662709,167,2.117747088,7.53%,,,,,,,,,,,,,,
resnet50,25,1,12.07605561,500,5.038641872,71.60%,,vgg19,75,16,40.05898847,144,2.516545605,6.70%,,,,,,,,,,,,,,
resnet50,25,1,12.15036947,500,5.112955736,72.65%,,vgg19,75,32,75.94431932,73,4.44976862,6.22%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,27.79364286,,,,,,,,,,,,,bs,gpu resource,hit sum,miss sum,hit rate,l1 read sum,l1 write sum,,ratio,,,,
resnet50,25,8,29.14648059,500,1.352837731,4.87%,,vgg19,10,1,29.94612863,479,2.486970934,9.06%,,1,10,37387583,46526792,0.445544437,82085524,10681245,,0.958,7.863793199,1.023263271,8.88705647,4.87%
resnet50,25,8,28.94074894,500,1.147106076,4.13%,,vgg19,10,8,183.7477181,71,10.81936276,6.26%,,8,10,188278242,156733336,0.545715721,335344902,97694348,,0.142,4.761897608,1.387259742,6.14915735,4.13%
resnet50,25,8,29.02283244,500,1.229189583,4.42%,,vgg19,10,16,220.3165641,58,11.3705889,5.44%,,16,10,208898365,205527704,0.504066661,399110031,180186123,,0.116,4.62967636,2.090159027,6.719835386,4.42%
resnet50,25,8,29.0368001,500,1.243157238,4.47%,,vgg19,10,32,422.3179908,26,26.60233012,6.72%,,32,10,391207267,411481554,0.487371017,775136976,350363849,,0.052,4.030712275,1.821892015,5.85260429,4.47%
resnet50,25,8,31.22513358,194,3.431490721,12.35%,,vgg19,25,1,11.83389945,500,1.185462296,11.13%,,1,25,37250499,46388936,0.445370046,81976780,10680776,,2.577319588,21.12803608,2.75277732,23.8808134,12.35%
resnet50,25,8,30.38613094,500,2.592488076,9.33%,,vgg19,25,8,71.88053464,204,5.12095365,7.67%,,8,25,213072010,157255434,0.575361112,360713312,97729549,,0.408,14.71710313,3.987365599,18.70446873,9.33%
resnet50,25,8,31.03172216,500,3.238079304,11.65%,,vgg19,25,16,88.10376735,169,6.8551897,8.44%,,16,25,234274095,206555530,0.531439091,425715259,180299365,,0.338,14.38917575,6.094118537,20.48329429,11.65%
resnet50,25,8,31.05730968,500,3.263666821,11.74%,,vgg19,25,32,168.6031708,84,12.61448935,8.09%,,32,25,391513634,412384078,0.487019217,776227951,350432906,,0.168,13.04062958,5.887272821,18.9279024,11.74%
resnet50,25,8,36.50352416,98,8.709881297,31.34%,,vgg19,50,1,6.970700353,500,0.848161462,13.85%,,1,50,45933296,37415646,0.551096329,81750879,10678800,,5.102040816,41.70963214,5.448367347,47.15799949,31.34%
resnet50,25,8,35.45343715,500,7.659794289,27.56%,,vgg19,50,8,40.00325273,436,4.335359049,12.15%,,8,50,231660727,143060350,0.618221769,364032546,97702421,,0.872,31.74363801,8.519651111,40.26328912,27.56%
resnet50,25,8,37.83839079,500,10.04474793,36.14%,,vgg19,50,16,51.13278012,363,5.471902632,11.98%,,16,50,232512160,211008786,0.524241667,426706305,180193792,,0.726,30.97887774,13.0820693,44.06094704,36.14%
resnet50,25,8,38.02209119,500,10.22844833,36.80%,,vgg19,50,32,97.430992,188,10.1087646,11.58%,,32,50,442836977,414828474,0.516328338,828726772,350379720,,0.376,31.16012663,13.17427747,44.3344041,36.80%
resnet50,25,8,40.48409266,73,12.6904498,45.66%,,vgg19,75,1,5.74974649,500,0.624517713,12.19%,,1,75,49884325,35019084,0.587542074,81794479,10675275,,6.849315068,56.02361575,7.311832192,63.33544795,45.66%
resnet50,25,8,39.78591587,400,11.99227301,43.15%,,vgg19,75,8,31.34828154,500,3.22940154,11.48%,,8,75,272671986,136257924,0.66679394,399391988,97693757,,1.25,49.9239985,12.21171963,62.13571813,43.15%
resnet50,25,8,45.21986838,470,17.42622552,62.70%,,vgg19,75,16,41.85418388,500,4.311741016,11.48%,,16,75,262989497,209338010,0.556794794,454961700,180255531,,1.063829787,48.40018085,19.17612032,67.57630117,62.70%
resnet50,25,8,45.74136802,500,17.94772516,64.57%,,vgg19,75,32,79.30295039,281,7.808399687,10.92%,,32,75,436351489,421837248,0.508456322,829666792,350338623,,0.562,46.62727371,19.68903061,66.31630432,64.57%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
